Inventory_ID,Base_ID,Equipment_ID,Quantity,Available,Reorder_Level,Inventory_Status,Inventory_Utilization
INV031132,B009,EQ01087,18,9,29,Low Stock,0.5
INV031133,B005,EQ04988,11,6,28,Low Stock,0.5454545454545454
INV031134,B029,EQ00130,73,2,23,Low Stock,0.0273972602739726
INV031135,B027,EQ00733,65,2,21,Low Stock,0.03076923076923077
INV031136,B021,EQ00863,30,7,8,Low Stock,0.23333333333333334
INV031137,B009,EQ02364,17,3,5,Low Stock,0.17647058823529413
INV031138,B018,EQ04866,74,48,17,Healthy,0.6486486486486487
INV031139,B020,EQ03167,78,6,11,Low Stock,0.07692307692307693
INV031140,B006,EQ01276,80,19,27,Low Stock,0.2375
INV031141,B004,EQ00493,51,15,5,Medium Stock,0.29411764705882354
INV031142,B005,EQ01028,43,32,22,Healthy,0.7441860465116279
INV031143,B024,EQ03036,33,10,17,Low Stock,0.30303030303030304
INV031144,B028,EQ02823,84,15,14,Medium Stock,0.17857142857142858
INV031145,B001,EQ01450,63,9,6,Medium Stock,0.14285714285714285
INV031146,B027,EQ00055,92,87,23,Healthy,0.9456521739130435
INV031147,B022,EQ01452,65,60,8,Healthy,0.9230769230769231
INV031148,B021,EQ02025,21,18,10,Healthy,0.8571428571428571
INV031149,B026,EQ04569,85,62,13,Healthy,0.7294117647058823
INV031150,B002,EQ00254,77,60,5,Healthy,0.7792207792207793
INV031151,B001,EQ04065,62,24,17,Medium Stock,0.3870967741935484
INV031152,B005,EQ01817,37,1,6,Low Stock,0.02702702702702703
INV031153,B016,EQ02919,7,1,22,Low Stock,0.14285714285714285
INV031154,B023,EQ00137,100,32,17,Medium Stock,0.32
INV031155,B022,EQ00044,36,8,26,Low Stock,0.2222222222222222
INV031156,B004,EQ03073,91,79,29,Healthy,0.8681318681318682
INV031157,B020,EQ03863,10,6,7,Low Stock,0.6
INV031158,B019,EQ00372,44,32,6,Healthy,0.7272727272727273
INV031159,B008,EQ02054,30,1,9,Low Stock,0.03333333333333333
INV031160,B023,EQ00974,59,3,14,Low Stock,0.05084745762711865
INV031161,B009,EQ04092,18,0,30,Low Stock,0.0
INV031162,B027,EQ02572,16,9,30,Low Stock,0.5625
INV031163,B008,EQ01337,76,22,21,Medium Stock,0.2894736842105263
INV031164,B014,EQ02210,32,26,5,Healthy,0.8125
INV031165,B024,EQ01901,97,42,28,Medium Stock,0.4329896907216495
INV031166,B002,EQ04296,78,42,25,Healthy,0.5384615384615384
INV031167,B025,EQ03511,7,6,22,Low Stock,0.8571428571428571
INV031168,B018,EQ02223,73,43,6,Healthy,0.589041095890411
INV031169,B028,EQ03804,64,5,10,Low Stock,0.078125
INV031170,B002,EQ04957,19,16,13,Healthy,0.8421052631578947
INV031171,B013,EQ04843,69,62,16,Healthy,0.8985507246376812
INV031172,B014,EQ00532,76,24,19,Medium Stock,0.3157894736842105
INV031173,B026,EQ04119,81,70,10,Healthy,0.8641975308641975
INV031174,B009,EQ00924,94,75,19,Healthy,0.7978723404255319
INV031175,B020,EQ02659,70,18,5,Medium Stock,0.2571428571428571
INV031176,B005,EQ02758,32,0,30,Low Stock,0.0
INV031177,B004,EQ01465,62,11,23,Low Stock,0.1774193548387097
INV031178,B003,EQ03808,30,18,14,Healthy,0.6
INV031179,B029,EQ03222,92,40,25,Medium Stock,0.43478260869565216
INV031180,B010,EQ01616,32,7,14,Low Stock,0.21875
INV031181,B027,EQ01022,8,3,17,Low Stock,0.375
INV031182,B008,EQ00788,7,4,11,Low Stock,0.5714285714285714
INV031183,B007,EQ02030,42,14,24,Low Stock,0.3333333333333333
INV031184,B025,EQ00319,27,2,29,Low Stock,0.07407407407407407
INV031185,B009,EQ03140,98,65,6,Healthy,0.6632653061224489
INV031186,B019,EQ03763,98,52,16,Healthy,0.5306122448979592
INV031187,B002,EQ01219,65,64,10,Healthy,0.9846153846153847
INV031188,B024,EQ03480,68,7,20,Low Stock,0.10294117647058823
INV031189,B015,EQ03516,25,15,25,Low Stock,0.6
INV031190,B019,EQ00750,63,59,13,Healthy,0.9365079365079365
INV031191,B001,EQ02277,77,37,16,Medium Stock,0.4805194805194805
INV031192,B017,EQ03731,76,3,6,Low Stock,0.039473684210526314
INV031193,B022,EQ00085,94,48,13,Healthy,0.5106382978723404
INV031194,B003,EQ01642,9,8,21,Low Stock,0.8888888888888888
INV031195,B021,EQ03008,62,11,18,Low Stock,0.1774193548387097
INV031196,B010,EQ00536,99,51,27,Healthy,0.5151515151515151
INV031197,B025,EQ00835,44,33,21,Healthy,0.75
INV031198,B006,EQ03690,21,4,25,Low Stock,0.19047619047619047
INV031199,B021,EQ00552,80,58,20,Healthy,0.725
INV031200,B019,EQ02420,25,14,13,Healthy,0.56
INV031201,B005,EQ01721,43,1,21,Low Stock,0.023255813953488372
INV031202,B028,EQ00697,89,19,23,Low Stock,0.21348314606741572
INV031203,B013,EQ02970,69,9,5,Medium Stock,0.13043478260869565
INV031204,B025,EQ04540,39,6,22,Low Stock,0.15384615384615385
INV031205,B018,EQ02479,98,81,25,Healthy,0.826530612244898
INV031206,B014,EQ00614,50,34,30,Healthy,0.68
INV031207,B004,EQ04045,28,5,13,Low Stock,0.17857142857142858
INV031208,B006,EQ03266,10,0,18,Low Stock,0.0
INV031209,B014,EQ02322,68,33,20,Medium Stock,0.4852941176470588
INV031210,B027,EQ03937,40,39,15,Healthy,0.975
INV031211,B013,EQ04417,22,17,29,Low Stock,0.7727272727272727
INV031212,B012,EQ04772,75,27,8,Medium Stock,0.36
INV031213,B006,EQ00502,13,12,11,Healthy,0.9230769230769231
INV031214,B027,EQ00471,56,32,6,Healthy,0.5714285714285714
INV031215,B020,EQ00609,78,56,12,Healthy,0.717948717948718
INV031216,B027,EQ04909,98,41,20,Medium Stock,0.41836734693877553
INV031217,B025,EQ03064,23,1,19,Low Stock,0.043478260869565216
INV031218,B015,EQ04651,25,3,19,Low Stock,0.12
INV031219,B010,EQ01792,94,25,30,Low Stock,0.26595744680851063
INV031220,B026,EQ04321,18,3,5,Low Stock,0.16666666666666666
INV031221,B025,EQ01018,11,11,20,Low Stock,1.0
INV031222,B023,EQ01830,49,28,5,Healthy,0.5714285714285714
INV031223,B005,EQ01539,64,51,18,Healthy,0.796875
INV031224,B018,EQ00345,40,18,17,Medium Stock,0.45
INV031225,B019,EQ02083,93,1,6,Low Stock,0.010752688172043012
INV031226,B002,EQ00461,20,16,8,Healthy,0.8
INV031227,B014,EQ00283,20,10,20,Low Stock,0.5
INV031228,B005,EQ02222,56,1,5,Low Stock,0.017857142857142856
INV031229,B029,EQ02327,43,36,14,Healthy,0.8372093023255814
INV031230,B021,EQ04398,20,10,28,Low Stock,0.5
INV031231,B008,EQ02507,37,10,17,Low Stock,0.2702702702702703
INV031232,B012,EQ04146,70,18,11,Medium Stock,0.2571428571428571
INV031233,B006,EQ01357,78,57,8,Healthy,0.7307692307692307
INV031234,B029,EQ04841,49,10,20,Low Stock,0.20408163265306123
INV031235,B003,EQ00605,28,12,20,Low Stock,0.42857142857142855
INV031236,B009,EQ00987,45,25,18,Healthy,0.5555555555555556
INV031237,B009,EQ04939,78,72,9,Healthy,0.9230769230769231
INV031238,B009,EQ00361,54,50,8,Healthy,0.9259259259259259
INV031239,B004,EQ03377,6,3,24,Low Stock,0.5
INV031240,B020,EQ00946,83,76,20,Healthy,0.9156626506024096
INV031241,B020,EQ04734,35,21,30,Low Stock,0.6
INV031242,B020,EQ02513,13,3,22,Low Stock,0.23076923076923078
INV031243,B002,EQ04519,52,27,17,Healthy,0.5192307692307693
INV031244,B028,EQ02556,42,33,27,Healthy,0.7857142857142857
INV031245,B013,EQ01285,85,29,21,Medium Stock,0.3411764705882353
INV031246,B001,EQ04263,11,1,28,Low Stock,0.09090909090909091
INV031247,B020,EQ02747,96,84,25,Healthy,0.875
INV031248,B007,EQ03901,75,41,16,Healthy,0.5466666666666666
INV031249,B025,EQ01303,47,29,22,Healthy,0.6170212765957447
INV031250,B003,EQ01428,40,32,26,Healthy,0.8
INV031251,B015,EQ02816,51,45,27,Healthy,0.8823529411764706
INV031252,B009,EQ03721,100,80,29,Healthy,0.8
INV031253,B008,EQ00248,16,1,18,Low Stock,0.0625
INV031254,B023,EQ03933,76,46,11,Healthy,0.6052631578947368
INV031255,B019,EQ03834,46,4,21,Low Stock,0.08695652173913043
INV031256,B024,EQ01989,33,10,7,Medium Stock,0.30303030303030304
INV031257,B007,EQ01235,64,55,19,Healthy,0.859375
INV031258,B030,EQ04872,36,32,5,Healthy,0.8888888888888888
INV031259,B003,EQ00904,43,4,24,Low Stock,0.09302325581395349
INV031260,B004,EQ01854,13,5,27,Low Stock,0.38461538461538464
INV031261,B011,EQ02972,62,56,26,Healthy,0.9032258064516129
INV031262,B025,EQ04741,56,47,12,Healthy,0.8392857142857143
INV031263,B012,EQ03767,85,35,19,Medium Stock,0.4117647058823529
INV031264,B030,EQ03121,30,7,27,Low Stock,0.23333333333333334
INV031265,B029,EQ02438,8,2,28,Low Stock,0.25
INV031266,B003,EQ03827,43,25,14,Healthy,0.5813953488372093
INV031267,B017,EQ02890,76,59,11,Healthy,0.7763157894736842
INV031268,B027,EQ00409,75,71,17,Healthy,0.9466666666666667
INV031269,B003,EQ03558,76,27,22,Medium Stock,0.35526315789473684
INV031270,B012,EQ01362,41,24,5,Healthy,0.5853658536585366
INV031271,B015,EQ03094,67,15,9,Medium Stock,0.22388059701492538
INV031272,B009,EQ00342,30,29,22,Healthy,0.9666666666666667
INV031273,B027,EQ04236,12,3,10,Low Stock,0.25
INV031274,B001,EQ03619,60,25,22,Medium Stock,0.4166666666666667
INV031275,B018,EQ01238,47,37,27,Healthy,0.7872340425531915
INV031276,B018,EQ00486,86,38,21,Medium Stock,0.4418604651162791
INV031277,B026,EQ02171,52,8,23,Low Stock,0.15384615384615385
INV031278,B002,EQ03178,95,34,16,Medium Stock,0.35789473684210527
INV031279,B002,EQ04102,86,27,20,Medium Stock,0.313953488372093
INV031280,B012,EQ04582,16,16,27,Low Stock,1.0
INV031281,B027,EQ01061,62,33,10,Healthy,0.532258064516129
INV031282,B008,EQ03824,55,35,12,Healthy,0.6363636363636364
INV031283,B019,EQ01628,68,43,25,Healthy,0.6323529411764706
INV031284,B019,EQ03058,20,1,10,Low Stock,0.05
INV031285,B020,EQ01898,76,55,6,Healthy,0.7236842105263158
INV031286,B014,EQ04939,83,70,20,Healthy,0.8433734939759037
INV031287,B011,EQ02577,96,18,14,Medium Stock,0.1875
INV031288,B016,EQ03296,28,7,6,Medium Stock,0.25
INV031289,B023,EQ00315,87,86,21,Healthy,0.9885057471264368
INV031290,B021,EQ03237,18,3,13,Low Stock,0.16666666666666666
INV031291,B015,EQ00175,74,42,24,Healthy,0.5675675675675675
INV031292,B008,EQ04051,5,0,30,Low Stock,0.0
INV031293,B012,EQ00027,91,30,9,Medium Stock,0.32967032967032966
INV031294,B003,EQ02006,16,3,13,Low Stock,0.1875
INV031295,B017,EQ04138,54,37,13,Healthy,0.6851851851851852
INV031296,B001,EQ03606,9,0,27,Low Stock,0.0
INV031297,B004,EQ01288,12,6,15,Low Stock,0.5
INV031298,B005,EQ04975,12,8,26,Low Stock,0.6666666666666666
INV031299,B017,EQ01807,86,43,7,Medium Stock,0.5
INV031300,B021,EQ00917,55,33,25,Healthy,0.6
INV031301,B008,EQ04210,71,33,26,Medium Stock,0.4647887323943662
INV031302,B027,EQ01618,22,4,13,Low Stock,0.18181818181818182
INV031303,B020,EQ04213,27,3,9,Low Stock,0.1111111111111111
INV031304,B018,EQ03907,76,5,19,Low Stock,0.06578947368421052
INV031305,B012,EQ01682,47,16,25,Low Stock,0.3404255319148936
INV031306,B007,EQ01168,74,68,29,Healthy,0.918918918918919
INV031307,B015,EQ04257,52,30,5,Healthy,0.5769230769230769
INV031308,B003,EQ02320,26,9,5,Medium Stock,0.34615384615384615
INV031309,B014,EQ01014,6,0,12,Low Stock,0.0
INV031310,B006,EQ01398,58,53,24,Healthy,0.9137931034482759
INV031311,B002,EQ04947,11,8,11,Low Stock,0.7272727272727273
INV031312,B018,EQ03363,99,95,20,Healthy,0.9595959595959596
INV031313,B022,EQ00737,93,34,23,Medium Stock,0.3655913978494624
INV031314,B004,EQ01351,60,8,15,Low Stock,0.13333333333333333
INV031315,B028,EQ04702,8,6,10,Low Stock,0.75
INV031316,B027,EQ00388,53,23,20,Medium Stock,0.4339622641509434
INV031317,B025,EQ03372,67,26,13,Medium Stock,0.3880597014925373
INV031318,B029,EQ03884,19,12,21,Low Stock,0.631578947368421
INV031319,B023,EQ04530,66,9,11,Low Stock,0.13636363636363635
INV031320,B006,EQ00988,90,38,19,Medium Stock,0.4222222222222222
INV031321,B028,EQ00834,93,91,21,Healthy,0.978494623655914
INV031322,B012,EQ03685,30,26,7,Healthy,0.8666666666666667
INV031323,B017,EQ02393,32,29,30,Low Stock,0.90625
INV031324,B017,EQ04825,33,15,12,Medium Stock,0.45454545454545453
INV031325,B017,EQ00744,47,3,14,Low Stock,0.06382978723404255
INV031326,B007,EQ04746,5,1,20,Low Stock,0.2
INV031327,B028,EQ01181,30,5,29,Low Stock,0.16666666666666666
INV031328,B013,EQ01035,92,28,21,Medium Stock,0.30434782608695654
INV031329,B021,EQ02752,54,52,28,Healthy,0.9629629629629629
INV031330,B023,EQ01765,36,21,7,Healthy,0.5833333333333334
INV031331,B004,EQ04683,25,24,19,Healthy,0.96
INV031332,B017,EQ04340,78,56,18,Healthy,0.717948717948718
INV031333,B024,EQ04962,30,29,21,Healthy,0.9666666666666667
INV031334,B020,EQ01010,78,0,29,Low Stock,0.0
INV031335,B023,EQ00879,62,26,9,Medium Stock,0.41935483870967744
INV031336,B010,EQ03783,21,18,27,Low Stock,0.8571428571428571
INV031337,B016,EQ00678,25,20,23,Low Stock,0.8
INV031338,B002,EQ00974,74,26,23,Medium Stock,0.35135135135135137
INV031339,B023,EQ04027,80,31,10,Medium Stock,0.3875
INV031340,B028,EQ01991,41,12,10,Medium Stock,0.2926829268292683
INV031341,B025,EQ02555,49,5,22,Low Stock,0.10204081632653061
INV031342,B022,EQ02004,97,30,22,Medium Stock,0.30927835051546393
INV031343,B021,EQ01781,54,18,27,Low Stock,0.3333333333333333
INV031344,B021,EQ01298,10,9,22,Low Stock,0.9
INV031345,B021,EQ03741,82,45,28,Healthy,0.5487804878048781
INV031346,B025,EQ03128,9,7,7,Low Stock,0.7777777777777778
INV031347,B027,EQ02806,63,19,13,Medium Stock,0.30158730158730157
INV031348,B024,EQ02306,51,19,15,Medium Stock,0.37254901960784315
INV031349,B014,EQ00279,46,5,26,Low Stock,0.10869565217391304
INV031350,B011,EQ04049,22,19,10,Healthy,0.8636363636363636
INV031351,B003,EQ03882,67,19,8,Medium Stock,0.2835820895522388
INV031352,B003,EQ00415,71,28,7,Medium Stock,0.39436619718309857
INV031353,B010,EQ04310,94,8,7,Medium Stock,0.0851063829787234
INV031354,B003,EQ01355,49,34,28,Healthy,0.6938775510204082
INV031355,B019,EQ04854,100,67,29,Healthy,0.67
INV031356,B020,EQ04631,46,13,6,Medium Stock,0.2826086956521739
INV031357,B013,EQ04800,52,4,23,Low Stock,0.07692307692307693
INV031358,B001,EQ04132,96,24,23,Medium Stock,0.25
INV031359,B016,EQ03359,90,82,29,Healthy,0.9111111111111111
INV031360,B009,EQ04943,91,87,11,Healthy,0.9560439560439561
INV031361,B011,EQ03784,5,2,7,Low Stock,0.4
INV031362,B018,EQ04429,94,20,17,Medium Stock,0.2127659574468085
INV031363,B011,EQ01841,95,18,21,Low Stock,0.18947368421052632
INV031364,B022,EQ00228,42,15,27,Low Stock,0.35714285714285715
INV031365,B012,EQ04251,93,23,18,Medium Stock,0.24731182795698925
INV031366,B028,EQ03568,14,1,15,Low Stock,0.07142857142857142
INV031367,B004,EQ01618,55,20,13,Medium Stock,0.36363636363636365
INV031368,B027,EQ02526,35,7,21,Low Stock,0.2
INV031369,B026,EQ03987,14,14,15,Low Stock,1.0
INV031370,B002,EQ04277,18,11,26,Low Stock,0.6111111111111112
INV031371,B021,EQ04481,89,13,5,Medium Stock,0.14606741573033707
INV031372,B020,EQ04741,83,55,7,Healthy,0.6626506024096386
INV031373,B001,EQ00001,46,17,6,Medium Stock,0.3695652173913043
INV031374,B014,EQ01433,83,20,12,Medium Stock,0.24096385542168675
INV031375,B012,EQ00692,52,45,23,Healthy,0.8653846153846154
INV031376,B025,EQ03962,42,5,20,Low Stock,0.11904761904761904
INV031377,B016,EQ00550,22,5,10,Low Stock,0.22727272727272727
INV031378,B015,EQ00760,53,52,15,Healthy,0.9811320754716981
INV031379,B028,EQ02374,27,14,20,Low Stock,0.5185185185185185
INV031380,B006,EQ04311,5,0,19,Low Stock,0.0
INV031381,B023,EQ01022,21,5,5,Low Stock,0.23809523809523808
INV031382,B004,EQ02910,34,1,27,Low Stock,0.029411764705882353
INV031383,B016,EQ02187,85,13,28,Low Stock,0.15294117647058825
INV031384,B018,EQ04521,73,23,8,Medium Stock,0.3150684931506849
INV031385,B008,EQ02739,56,9,12,Low Stock,0.16071428571428573
INV031386,B014,EQ01151,89,5,25,Low Stock,0.056179775280898875
INV031387,B013,EQ04383,79,30,30,Low Stock,0.379746835443038
INV031388,B007,EQ02617,24,19,11,Healthy,0.7916666666666666
INV031389,B001,EQ01487,32,9,7,Medium Stock,0.28125
INV031390,B026,EQ01138,15,6,13,Low Stock,0.4
INV031391,B017,EQ04648,6,0,7,Low Stock,0.0
INV031392,B001,EQ00578,24,18,29,Low Stock,0.75
INV031393,B016,EQ03722,89,13,19,Low Stock,0.14606741573033707
INV031394,B024,EQ03497,75,71,21,Healthy,0.9466666666666667
INV031395,B008,EQ03656,27,26,5,Healthy,0.9629629629629629
INV031396,B026,EQ00731,47,15,25,Low Stock,0.3191489361702128
INV031397,B007,EQ04820,29,1,28,Low Stock,0.034482758620689655
INV031398,B014,EQ01797,54,48,13,Healthy,0.8888888888888888
INV031399,B005,EQ02036,68,11,23,Low Stock,0.16176470588235295
INV031400,B016,EQ01745,56,19,24,Low Stock,0.3392857142857143
INV031401,B015,EQ00517,83,70,11,Healthy,0.8433734939759037
INV031402,B009,EQ03522,32,22,7,Healthy,0.6875
INV031403,B006,EQ02348,25,14,7,Healthy,0.56
INV031404,B012,EQ04852,6,2,23,Low Stock,0.3333333333333333
INV031405,B009,EQ00478,58,30,26,Healthy,0.5172413793103449
INV031406,B008,EQ01263,47,31,11,Healthy,0.6595744680851063
INV031407,B021,EQ01904,17,0,6,Low Stock,0.0
INV031408,B014,EQ04646,27,5,15,Low Stock,0.18518518518518517
INV031409,B006,EQ02423,68,55,16,Healthy,0.8088235294117647
INV031410,B014,EQ03062,58,37,26,Healthy,0.6379310344827587
INV031411,B030,EQ02505,69,0,15,Low Stock,0.0
INV031412,B005,EQ03009,19,8,10,Low Stock,0.42105263157894735
INV031413,B014,EQ03628,91,33,18,Medium Stock,0.3626373626373626
INV031414,B009,EQ03607,10,3,27,Low Stock,0.3
INV031415,B030,EQ00667,34,2,8,Low Stock,0.058823529411764705
INV031416,B012,EQ03011,66,7,6,Medium Stock,0.10606060606060606
INV031417,B020,EQ02438,24,3,15,Low Stock,0.125
INV031418,B012,EQ03328,65,34,27,Healthy,0.5230769230769231
INV031419,B014,EQ00407,9,4,9,Low Stock,0.4444444444444444
INV031420,B011,EQ02559,98,70,25,Healthy,0.7142857142857143
INV031421,B030,EQ00093,18,9,18,Low Stock,0.5
INV031422,B026,EQ02907,96,77,19,Healthy,0.8020833333333334
INV031423,B020,EQ03032,83,61,6,Healthy,0.7349397590361446
INV031424,B013,EQ03503,39,14,7,Medium Stock,0.358974358974359
INV031425,B024,EQ01328,59,19,25,Low Stock,0.3220338983050847
INV031426,B025,EQ00735,5,0,15,Low Stock,0.0
INV031427,B009,EQ01242,76,2,24,Low Stock,0.02631578947368421
INV031428,B002,EQ01076,72,55,8,Healthy,0.7638888888888888
INV031429,B005,EQ02765,11,5,18,Low Stock,0.45454545454545453
INV031430,B015,EQ03120,76,32,17,Medium Stock,0.42105263157894735
INV031431,B004,EQ03968,34,27,17,Healthy,0.7941176470588235
INV031432,B009,EQ02867,53,37,23,Healthy,0.6981132075471698
INV031433,B018,EQ01324,85,43,14,Healthy,0.5058823529411764
INV031434,B002,EQ03695,71,63,18,Healthy,0.8873239436619719
INV031435,B024,EQ02291,90,21,23,Low Stock,0.23333333333333334
INV031436,B017,EQ00698,52,33,13,Healthy,0.6346153846153846
INV031437,B006,EQ01169,10,6,13,Low Stock,0.6
INV031438,B017,EQ00677,79,31,13,Medium Stock,0.3924050632911392
INV031439,B007,EQ03659,42,2,22,Low Stock,0.047619047619047616
INV031440,B017,EQ02159,75,16,25,Low Stock,0.21333333333333335
INV031441,B010,EQ01579,5,1,24,Low Stock,0.2
INV031442,B015,EQ01154,14,7,14,Low Stock,0.5
INV031443,B012,EQ04348,93,45,24,Medium Stock,0.4838709677419355
INV031444,B015,EQ00446,19,2,8,Low Stock,0.10526315789473684
INV031445,B011,EQ02805,63,24,22,Medium Stock,0.38095238095238093
INV031446,B021,EQ02453,62,49,23,Healthy,0.7903225806451613
INV031447,B012,EQ01374,48,31,10,Healthy,0.6458333333333334
INV031448,B003,EQ04667,44,19,29,Low Stock,0.4318181818181818
INV031449,B015,EQ04645,27,14,22,Low Stock,0.5185185185185185
INV031450,B014,EQ01416,9,9,29,Low Stock,1.0
INV031451,B023,EQ04977,16,1,11,Low Stock,0.0625
INV031452,B029,EQ02624,5,3,13,Low Stock,0.6
INV031453,B006,EQ03818,82,64,14,Healthy,0.7804878048780488
INV031454,B003,EQ03419,90,37,14,Medium Stock,0.4111111111111111
INV031455,B021,EQ04923,42,2,13,Low Stock,0.047619047619047616
INV031456,B015,EQ02192,91,51,6,Healthy,0.5604395604395604
INV031457,B002,EQ03434,94,16,25,Low Stock,0.1702127659574468
INV031458,B007,EQ00528,90,41,10,Medium Stock,0.45555555555555555
INV031459,B026,EQ01903,87,32,17,Medium Stock,0.367816091954023
INV031460,B001,EQ01602,86,12,18,Low Stock,0.13953488372093023
INV031461,B008,EQ04447,42,9,13,Low Stock,0.21428571428571427
INV031462,B017,EQ03697,72,25,27,Low Stock,0.3472222222222222
INV031463,B023,EQ02091,70,43,11,Healthy,0.6142857142857143
INV031464,B005,EQ01305,60,12,29,Low Stock,0.2
INV031465,B013,EQ02294,32,1,15,Low Stock,0.03125
INV031466,B023,EQ00874,94,58,8,Healthy,0.6170212765957447
INV031467,B012,EQ01886,57,50,8,Healthy,0.8771929824561403
INV031468,B017,EQ00892,23,5,20,Low Stock,0.21739130434782608
INV031469,B006,EQ00468,49,13,19,Low Stock,0.2653061224489796
INV031470,B003,EQ00594,63,49,12,Healthy,0.7777777777777778
INV031471,B026,EQ02397,39,4,22,Low Stock,0.10256410256410256
INV031472,B001,EQ03630,9,4,25,Low Stock,0.4444444444444444
INV031473,B016,EQ02309,13,7,30,Low Stock,0.5384615384615384
INV031474,B009,EQ00773,39,5,5,Low Stock,0.1282051282051282
INV031475,B030,EQ03838,31,19,30,Low Stock,0.6129032258064516
INV031476,B002,EQ02051,94,66,6,Healthy,0.7021276595744681
INV031477,B021,EQ01625,36,16,29,Low Stock,0.4444444444444444
INV031478,B009,EQ03102,36,15,21,Low Stock,0.4166666666666667
INV031479,B023,EQ04525,13,8,7,Healthy,0.6153846153846154
INV031480,B002,EQ02814,75,43,25,Healthy,0.5733333333333334
INV031481,B017,EQ00903,17,14,12,Healthy,0.8235294117647058
INV031482,B008,EQ03985,56,6,15,Low Stock,0.10714285714285714
INV031483,B004,EQ01311,70,13,6,Medium Stock,0.18571428571428572
INV031484,B027,EQ01131,66,2,20,Low Stock,0.030303030303030304
INV031485,B029,EQ04891,16,10,12,Low Stock,0.625
INV031486,B021,EQ04172,37,30,17,Healthy,0.8108108108108109
INV031487,B022,EQ03901,21,17,7,Healthy,0.8095238095238095
INV031488,B004,EQ00849,21,17,20,Low Stock,0.8095238095238095
INV031489,B007,EQ01161,71,69,18,Healthy,0.971830985915493
INV031490,B014,EQ00209,56,6,18,Low Stock,0.10714285714285714
INV031491,B024,EQ02745,36,31,28,Healthy,0.8611111111111112
INV031492,B023,EQ01944,13,4,28,Low Stock,0.3076923076923077
INV031493,B014,EQ03180,9,6,27,Low Stock,0.6666666666666666
INV031494,B021,EQ04672,44,40,13,Healthy,0.9090909090909091
INV031495,B025,EQ01905,82,78,6,Healthy,0.9512195121951219
INV031496,B010,EQ02576,15,0,10,Low Stock,0.0
INV031497,B014,EQ02795,58,5,19,Low Stock,0.08620689655172414
INV031498,B025,EQ01644,8,4,18,Low Stock,0.5
INV031499,B016,EQ00264,73,58,9,Healthy,0.7945205479452054
INV031500,B029,EQ01254,85,25,11,Medium Stock,0.29411764705882354
INV031501,B017,EQ01208,94,44,21,Medium Stock,0.46808510638297873
INV031502,B019,EQ03334,61,50,27,Healthy,0.819672131147541
INV031503,B022,EQ00889,18,2,21,Low Stock,0.1111111111111111
