Fuel_ID,Date,Base_ID,Region,Vehicle_Type,Fuel_Consumed_Liters,Fuel_Cost_INR,Fuel_Cost_Per_Liter
F001056,2025-11-02,B003,East,Tank,864.6,83316.69,96.36443442054129
F001057,2025-11-12,B003,East,Generator,82.1,8045.09,97.99135200974422
F001058,2026-03-19,B026,South,Truck,286.18,27962.07,97.7079809909847
F001059,2026-09-16,B022,Central,Tank,643.98,58518.36,90.86984067828193
F001060,2025-04-02,B001,Central,Tank,531.96,50663.27,95.23887134371004
F001061,2025-05-22,B009,South,Generator,107.65,9965.29,92.57120297259638
F001062,2025-07-14,B003,East,Generator,147.46,14659.14,99.41095890410958
F001063,2025-01-23,B002,North,Truck,252.06,23888.87,94.7745378084583
F001064,2026-05-21,B005,East,Transport Vehicle,345.16,33970.04,98.41824081585351
F001065,2026-07-14,B013,South,Truck,398.53,37118.11,93.13755551652324
F001066,2025-11-22,B011,Central,Tank,738.33,68334.05,92.55217856514025
F001067,2025-11-21,B003,East,Generator,163.52,14913.73,91.2043175146771
F001068,2025-06-15,B016,West,Truck,283.64,25896.82,91.30172049076295
F001069,2026-09-16,B007,Central,Tank,536.47,49650.03,92.54949950603016
F001070,2025-04-17,B006,West,Jeep,89.42,8765.08,98.02147170655334
F001071,2025-05-10,B015,South,Helicopter,675.95,64742.16,95.77951031881057
F001072,2026-01-21,B029,South,Tank,561.26,55600.77,99.06419484730785
F001073,2026-08-02,B011,Central,Jeep,62.89,5927.85,94.2574336142471
F001074,2025-10-01,B011,Central,Truck,357.88,32581.76,91.0410193360903
F001075,2026-12-20,B015,South,Generator,142.73,14117.91,98.91340292860646
F001076,2025-05-06,B004,East,Tank,549.21,50740.45,92.38806649551172
F001077,2025-10-11,B023,North,Tank,673.92,66053.01,98.01313212250712
F001078,2025-06-07,B007,Central,Jeep,59.28,5485.82,92.54082321187583
F001079,2025-06-03,B022,Central,Transport Vehicle,245.05,23491.36,95.86353805345847
F001080,2026-10-06,B026,South,Generator,135.86,12522.57,92.17260415133224
F001081,2025-10-11,B006,West,Tank,529.34,50866.46,96.09411720255412
F001082,2025-06-26,B025,West,Helicopter,609.24,57036.19,93.61859037489332
F001083,2026-09-15,B016,West,Helicopter,510.18,49506.89,97.038084597593
F001084,2025-08-12,B003,East,Generator,179.39,17603.94,98.13222587658174
F001085,2026-07-25,B008,East,Jeep,55.2,5441.22,98.57282608695652
F001086,2025-08-17,B007,Central,Generator,91.1,8802.76,96.62744237102086
F001087,2025-08-29,B003,East,Generator,179.45,16922.24,94.3005851212037
F001088,2025-03-02,B018,East,Truck,405.58,36504.33,90.0052517382514
F001089,2025-02-05,B014,Central,Truck,307.67,30417.85,98.86518022556635
F001090,2026-06-20,B008,East,Generator,107.79,10049.44,93.23165414231376
F001091,2026-07-28,B009,South,Tank,707.44,65930.04,93.19523917222661
F001092,2025-09-08,B018,East,Helicopter,440.12,39655.24,90.1009724620558
F001093,2025-12-14,B023,North,Truck,279.7,26526.95,94.84072220235967
F001094,2025-04-29,B020,East,Transport Vehicle,340.35,31505.22,92.56712208021155
F001095,2026-12-11,B018,East,Jeep,119.96,11683.76,97.39713237745916
F001096,2026-11-22,B006,West,Helicopter,627.41,58584.85,93.375703288121
F001097,2026-01-19,B030,East,Transport Vehicle,234.34,23043.04,98.33165486045917
F001098,2025-09-06,B011,Central,Transport Vehicle,242.72,21977.74,90.54770929466052
F001099,2025-04-07,B019,Central,Truck,224.16,21044.68,93.88240542469664
F001100,2026-06-01,B015,South,Transport Vehicle,273.79,25032.19,91.42843054896088
F001101,2025-11-24,B014,Central,Tank,623.35,56770.06,91.07252747252747
F001102,2025-09-14,B022,Central,Truck,286.22,25772.71,90.04510516385996
F001103,2025-12-01,B015,South,Transport Vehicle,289.84,27511.58,94.91988683411539
F001104,2025-04-01,B015,South,Transport Vehicle,200.96,19803.44,98.54418789808916
F001105,2025-11-30,B018,East,Jeep,108.2,10090.08,93.2539741219963
F001106,2025-05-02,B018,East,Helicopter,507.08,49079.22,96.78792301017592
F001107,2025-08-06,B004,East,Helicopter,674.41,62285.51,92.35555522604945
F001108,2025-10-26,B016,West,Generator,108.59,10585.17,97.47831292015839
F001109,2026-01-30,B008,East,Helicopter,569.11,51468.52,90.43685754950712
F001110,2026-04-25,B008,East,Truck,355.91,33838.36,95.07560900227585
F001111,2025-09-11,B027,West,Jeep,56.47,5091.24,90.15831414910572
F001112,2025-02-13,B018,East,Jeep,117.75,11516.96,97.80857749469213
F001113,2025-07-04,B006,West,Transport Vehicle,203.65,18701.81,91.83309599803584
F001114,2026-10-02,B011,Central,Tank,860.73,85605.94,99.45736758333042
F001115,2025-02-23,B007,Central,Truck,267.09,25402.16,95.10711745104648
F001116,2026-04-18,B010,North,Tank,791.11,76371.59,96.53725777704743
F001117,2026-11-29,B003,East,Transport Vehicle,192.78,18788.09,97.4587094096898
F001118,2025-10-14,B005,East,Jeep,81.51,7786.44,95.52741994847257
F001119,2025-07-23,B026,South,Helicopter,462.31,45479.7,98.37489995890203
F001120,2026-12-25,B008,East,Truck,318.91,31273.14,98.06258819102567
F001121,2026-03-14,B010,North,Generator,90.77,8564.2,94.35055635121738
F001122,2025-05-29,B001,Central,Tank,798.81,74089.45,92.74977779446928
F001123,2025-07-10,B005,East,Jeep,66.28,5986.11,90.31547978273989
F001124,2025-10-31,B018,East,Truck,322.08,29286.68,90.9298310978639
F001125,2025-03-26,B003,East,Helicopter,601.7,56209.89,93.41846435100548
F001126,2025-12-02,B010,North,Transport Vehicle,321.19,29417.84,91.59014913291199
F001127,2025-07-30,B021,South,Helicopter,669.26,66861.07,99.90298239846996
F001128,2025-05-23,B007,Central,Truck,323.12,31721.08,98.17120574399604
F001129,2025-02-17,B016,West,Transport Vehicle,345.75,33806.87,97.7783658712943
F001130,2026-04-15,B020,East,Jeep,108.22,10676.83,98.65856588430974
F001131,2026-06-17,B028,West,Transport Vehicle,296.58,28578.93,96.36162249645965
F001132,2025-11-02,B009,South,Helicopter,508.73,48844.31,96.01224618166806
F001133,2025-01-01,B001,Central,Tank,870.92,84987.11,97.58314196481882
F001134,2026-04-02,B012,South,Generator,117.81,11577.8,98.27518886342415
F001135,2026-05-12,B002,North,Helicopter,552.73,54106.6,97.88974725453657
F001136,2026-11-06,B007,Central,Tank,772.28,73689.66,95.41831978039053
F001137,2025-02-17,B006,West,Generator,176.73,17600.39,99.58914728682171
F001138,2026-04-20,B017,East,Generator,120.55,11353.37,94.17975943591871
F001139,2025-08-06,B026,South,Jeep,92.52,8824.0,95.37397319498487
F001140,2025-02-15,B024,East,Jeep,102.86,10154.63,98.72282714369045
F001141,2025-05-27,B022,Central,Tank,794.38,75976.5,95.64251365845061
F001142,2026-05-21,B006,West,Tank,848.93,81502.96,96.00669077544676
F001143,2026-10-01,B027,West,Generator,104.06,10020.38,96.29425331539495
F001144,2026-04-06,B019,Central,Generator,170.1,16376.42,96.27524985302763
F001145,2026-02-13,B004,East,Transport Vehicle,216.95,19948.33,91.94897441806869
F001146,2025-11-22,B002,North,Truck,231.89,21336.22,92.01009099141835
F001147,2025-07-03,B027,West,Transport Vehicle,278.09,27007.01,97.11607752885757
F001148,2026-04-09,B011,Central,Transport Vehicle,232.78,22690.76,97.47727467995531
F001149,2026-10-20,B005,East,Truck,204.61,18937.4,92.553638629588
F001150,2026-06-20,B018,East,Helicopter,527.06,48598.89,92.20750958145183
F001151,2026-09-06,B019,Central,Truck,229.16,22591.64,98.58456973293768
F001152,2025-01-31,B028,West,Jeep,41.25,3836.46,93.00509090909091
F001153,2026-05-29,B001,Central,Truck,385.89,38064.84,98.6416854544041
F001154,2025-04-18,B008,East,Tank,742.5,69790.6,93.99407407407408
F001155,2026-04-29,B022,Central,Tank,552.29,55025.46,99.63146173206106
F001156,2026-03-20,B015,South,Jeep,62.39,6040.46,96.81775925629107
F001157,2026-06-12,B011,Central,Tank,674.95,62377.46,92.41789762204607
F001158,2025-01-27,B003,East,Generator,113.81,11017.41,96.80528951761708
F001159,2025-02-12,B014,Central,Generator,80.99,7386.79,91.20619829608594
F001160,2026-12-14,B002,North,Jeep,81.62,7874.84,96.48174467042391
F001161,2025-10-20,B017,East,Tank,638.03,59242.05,92.85151168440356
F001162,2025-09-07,B009,South,Transport Vehicle,296.74,29142.47,98.20876861899306
F001163,2026-09-07,B019,Central,Jeep,79.19,7212.4,91.07715620659174
F001164,2025-12-22,B010,North,Tank,774.97,71942.24,92.83229028220448
F001165,2026-02-14,B026,South,Jeep,89.74,8699.54,96.94160909293517
F001166,2026-06-07,B012,South,Jeep,45.0,4127.82,91.72933333333333
F001167,2025-05-31,B016,West,Truck,443.17,42016.78,94.80962158990906
F001168,2025-05-07,B011,Central,Generator,134.49,12350.16,91.82957840731652
F001169,2025-12-06,B025,West,Truck,253.21,24568.0,97.0261838000079
F001170,2026-12-04,B010,North,Helicopter,437.44,39479.46,90.25114301389905
F001171,2025-03-31,B009,South,Helicopter,556.69,53875.77,96.77876376439309
F001172,2025-04-22,B028,West,Jeep,61.54,6050.95,98.32547936301593
F001173,2025-11-15,B002,North,Helicopter,469.77,43126.16,91.8027119654299
F001174,2026-01-09,B002,North,Tank,847.18,76928.56,90.80544866498265
F001175,2025-10-30,B001,Central,Generator,122.88,11773.07,95.80948893229167
F001176,2026-11-28,B013,South,Transport Vehicle,245.34,23047.28,93.94016466943832
F001177,2026-03-17,B030,East,Transport Vehicle,226.57,22354.63,98.6654455576643
F001178,2025-07-21,B018,East,Truck,208.41,20650.73,99.0870399692913
F001179,2025-02-19,B009,South,Tank,609.58,55016.07,90.252419698809
F001180,2025-08-25,B015,South,Jeep,70.98,6503.78,91.62834601296139
F001181,2025-08-28,B030,East,Jeep,64.01,6110.11,95.45555381971566
F001182,2025-04-12,B018,East,Jeep,64.57,5816.96,90.08765680656653
F001183,2026-05-23,B003,East,Generator,158.58,15525.29,97.90194223735654
F001184,2025-03-21,B020,East,Jeep,95.91,9394.23,97.94838911479512
F001185,2025-09-16,B023,North,Helicopter,521.4,51178.4,98.15573456079785
F001186,2025-06-24,B003,East,Truck,265.16,24194.86,91.24626640518932
F001187,2025-06-14,B011,Central,Tank,824.91,80053.34,97.04493823568632
F001188,2026-01-06,B028,West,Generator,128.66,12052.93,93.68047567231463
F001189,2025-11-01,B008,East,Transport Vehicle,232.87,21104.43,90.6275174990338
F001190,2026-04-17,B018,East,Helicopter,551.78,52463.73,95.08088368552686
F001191,2026-07-30,B001,Central,Helicopter,513.5,48511.48,94.47221032132425
F001192,2026-06-13,B011,Central,Truck,224.2,20357.56,90.80089206066013
F001193,2026-04-08,B006,West,Jeep,40.65,4041.97,99.43345633456335
F001194,2026-03-13,B018,East,Tank,660.57,60328.04,91.3272476800339
F001195,2026-11-12,B018,East,Generator,157.53,15507.16,98.43940836666032
F001196,2026-07-27,B018,East,Truck,302.03,27906.36,92.39598715359402
F001197,2026-09-21,B027,West,Transport Vehicle,247.16,22775.89,92.15038841236446
F001198,2025-03-07,B001,Central,Helicopter,579.73,55973.27,96.55058389250168
F001199,2025-02-26,B002,North,Transport Vehicle,277.96,26284.28,94.56137573751619
F001200,2026-06-07,B006,West,Tank,848.21,80498.4,94.90385635632684
F001201,2026-04-24,B029,South,Helicopter,484.84,43840.4,90.42240739212937
F001202,2025-01-16,B021,South,Tank,567.81,52947.48,93.24858667512021
F001203,2025-01-14,B001,Central,Generator,128.81,12577.31,97.64234143311855
F001204,2026-05-11,B005,East,Generator,126.07,11559.42,91.69048941064489
F001205,2026-07-11,B027,West,Truck,233.22,23096.56,99.03335906011492
F001206,2026-07-10,B011,Central,Tank,732.32,70265.32,95.94892942975748
F001207,2025-02-02,B019,Central,Truck,205.02,19087.84,93.10233147985562
F001208,2025-10-11,B009,South,Helicopter,596.94,56627.79,94.86345361342848
F001209,2026-12-14,B021,South,Tank,863.21,81868.12,94.84148700779647
F001210,2025-01-28,B020,East,Transport Vehicle,194.12,18130.34,93.39758912013187
F001211,2025-06-02,B001,Central,Helicopter,404.57,37851.18,93.55903799095336
F001212,2026-04-28,B013,South,Truck,350.0,32061.11,91.60317142857143
F001213,2025-02-06,B024,East,Tank,724.15,66468.45,91.78823448180626
F001214,2025-02-07,B013,South,Truck,208.6,19744.43,94.65210930009589
F001215,2025-03-13,B013,South,Tank,621.26,58938.68,94.86958761227184
F001216,2026-08-19,B015,South,Transport Vehicle,278.49,26882.75,96.53039606449065
F001217,2025-05-27,B027,West,Jeep,93.72,8713.89,92.97791293213828
F001218,2026-11-07,B029,South,Helicopter,603.38,58455.22,96.87961152176075
F001219,2025-12-13,B025,West,Transport Vehicle,222.79,22041.55,98.9341981237937
F001220,2026-03-26,B023,North,Jeep,90.93,8418.87,92.58627515671395
F001221,2026-01-06,B014,Central,Jeep,75.39,7358.21,97.60193659636556
F001222,2026-12-29,B021,South,Jeep,48.6,4810.51,98.98168724279836
F001223,2025-04-29,B004,East,Generator,131.4,12856.41,97.84178082191781
F001224,2026-07-08,B010,North,Generator,131.56,12642.26,96.0950136819702
F001225,2025-11-30,B022,Central,Tank,560.07,55411.79,98.93725784276964
F001226,2025-02-13,B005,East,Helicopter,590.32,58691.07,99.42246578127117
F001227,2025-09-25,B020,East,Generator,178.92,17598.83,98.3614464565169
F001228,2026-05-19,B019,Central,Jeep,73.19,6654.82,90.92526301407295
F001229,2025-10-17,B012,South,Tank,842.82,83443.97,99.00568330129802
F001230,2025-09-29,B025,West,Transport Vehicle,241.26,22229.18,92.13785957058775
F001231,2025-11-01,B009,South,Tank,606.14,58772.02,96.96113109182697
F001232,2026-09-26,B003,East,Generator,169.0,16883.63,99.90313609467457
F001233,2026-07-04,B008,East,Truck,221.76,20356.91,91.79703282828284
F001234,2025-12-25,B027,West,Helicopter,477.92,45399.02,94.9929276866421
F001235,2026-03-15,B008,East,Tank,655.66,65544.22,99.9667815636153
F001236,2025-01-06,B018,East,Jeep,67.59,6688.18,98.9522118656606
F001237,2025-11-26,B017,East,Helicopter,454.54,44771.17,98.49775597307166
F001238,2025-04-28,B024,East,Helicopter,458.28,42375.69,92.466810683425
F001239,2025-04-10,B013,South,Jeep,46.5,4574.38,98.37376344086022
F001240,2025-06-18,B008,East,Jeep,40.62,3665.58,90.24076809453472
F001241,2025-07-25,B013,South,Helicopter,492.12,46492.1,94.47309599284726
F001242,2026-02-24,B030,East,Transport Vehicle,195.59,19369.47,99.03098317909914
F001243,2025-09-02,B006,West,Helicopter,613.33,59459.72,96.94572253110071
F001244,2025-01-16,B007,Central,Jeep,43.99,4234.72,96.26551488974768
F001245,2026-08-20,B012,South,Tank,609.7,59669.86,97.86757421682795
F001246,2026-05-06,B030,East,Helicopter,639.16,58714.21,91.86152137180049
F001247,2025-08-04,B016,West,Helicopter,484.8,43983.57,90.72518564356436
F001248,2025-12-11,B017,East,Helicopter,464.3,42650.52,91.85983200516907
F001249,2026-05-15,B018,East,Transport Vehicle,306.23,29822.01,97.38435163112692
F001250,2025-02-10,B015,South,Truck,365.65,35685.77,97.59543279092027
F001251,2025-12-03,B009,South,Truck,343.44,32098.4,93.4614488702539
F001252,2026-05-16,B029,South,Truck,296.45,28491.74,96.10976555911621
F001253,2025-08-30,B018,East,Truck,248.77,24422.42,98.17268963299432
F001254,2025-02-09,B010,North,Helicopter,504.11,47779.45,94.77980996211143
F001255,2026-07-22,B019,Central,Transport Vehicle,266.61,24794.84,93.00041258767487
F001256,2026-04-20,B017,East,Transport Vehicle,331.19,29954.83,90.44605815392977
F001257,2025-06-23,B029,South,Transport Vehicle,340.15,32135.19,94.4735851830075
F001258,2026-07-22,B011,Central,Generator,129.87,11968.15,92.15484715484715
F001259,2025-03-25,B003,East,Helicopter,574.18,55384.61,96.45861924831935
F001260,2026-09-22,B006,West,Jeep,68.85,6279.04,91.19883805374002
F001261,2025-05-28,B002,North,Jeep,101.14,9645.58,95.36859798299386
F001262,2025-12-19,B002,North,Truck,364.64,36296.93,99.54182207108381
F001263,2025-04-27,B004,East,Truck,316.86,28851.79,91.05532411790696
F001264,2025-01-06,B022,Central,Truck,241.66,24077.64,99.63436232723662
F001265,2025-11-09,B001,Central,Generator,138.49,12872.86,92.95154884829229
F001266,2025-06-29,B002,North,Transport Vehicle,254.1,24513.39,96.47142857142858
F001267,2026-05-09,B003,East,Helicopter,522.91,50885.31,97.31179361649232
F001268,2025-02-07,B027,West,Helicopter,534.94,49433.77,92.40993382435411
F001269,2026-08-22,B023,North,Truck,397.15,36345.85,91.5166813546519
F001270,2025-08-29,B021,South,Transport Vehicle,239.76,23662.33,98.69173340006674
F001271,2026-09-10,B010,North,Truck,211.75,20439.06,96.52448642266825
F001272,2026-05-28,B024,East,Tank,819.63,80970.76,98.78940497541574
F001273,2025-03-14,B009,South,Helicopter,427.42,38760.25,90.6842216087221
F001274,2026-06-27,B028,West,Transport Vehicle,305.16,29332.99,96.12331236072879
F001275,2025-12-07,B029,South,Tank,694.57,67802.53,97.61799386670889
F001276,2025-01-09,B019,Central,Transport Vehicle,261.51,25579.41,97.81427096478147
F001277,2025-11-18,B005,East,Helicopter,682.8,62380.84,91.36033977738722
F001278,2026-07-11,B015,South,Helicopter,580.26,54467.24,93.86695619205183
F001279,2026-06-27,B011,Central,Truck,416.49,40028.84,96.10996662584935
F001280,2025-04-28,B030,East,Helicopter,682.51,61519.06,90.1364961685543
F001281,2025-10-26,B020,East,Jeep,109.17,10450.6,95.7277640377393
F001282,2025-03-20,B029,South,Generator,126.38,12460.17,98.59289444532364
F001283,2025-01-22,B027,West,Truck,399.97,39347.38,98.37582818711402
F001284,2025-11-10,B018,East,Helicopter,659.01,65228.36,98.97931746104005
F001285,2026-05-09,B004,East,Helicopter,468.3,46238.85,98.73766816143497
F001286,2025-07-10,B009,South,Helicopter,687.96,62651.79,91.0689429618001
F001287,2026-04-19,B014,Central,Jeep,40.4,3962.9,98.09158415841584
F001288,2026-01-01,B030,East,Truck,333.58,31376.83,94.0608849451406
F001289,2026-04-24,B017,East,Helicopter,509.21,47376.76,93.03972820643743
F001290,2026-02-01,B007,Central,Generator,132.57,13027.88,98.27170551406803
F001291,2026-08-06,B013,South,Helicopter,579.07,52960.24,91.45740584039925
F001292,2025-12-08,B019,Central,Transport Vehicle,209.21,20036.41,95.77176043210171
F001293,2025-02-02,B020,East,Truck,350.95,31596.94,90.03259723607351
F001294,2025-02-02,B002,North,Transport Vehicle,201.25,18653.26,92.68700621118012
F001295,2025-01-16,B008,East,Tank,794.01,76969.15,96.93725519829725
F001296,2026-06-13,B028,West,Generator,80.1,7218.84,90.12284644194757
F001297,2025-09-28,B013,South,Tank,813.37,81235.92,99.8757269139506
F001298,2026-03-10,B021,South,Tank,774.48,71603.49,92.45363340563992
F001299,2026-06-08,B028,West,Generator,175.33,16242.05,92.63702731991101
F001300,2025-12-29,B015,South,Tank,802.54,79865.09,99.51540110150273
F001301,2026-05-15,B029,South,Truck,375.98,33982.57,90.38398319059525
F001302,2025-04-06,B021,South,Jeep,84.42,7956.87,94.25337597725657
F001303,2026-08-06,B018,East,Tank,516.37,50577.6,97.9483703545907
F001304,2025-12-06,B020,East,Helicopter,596.68,57827.81,96.91595159884696
F001305,2026-04-13,B024,East,Tank,844.45,80907.76,95.81119071585054
F001306,2026-03-30,B019,Central,Tank,620.96,59422.48,95.69453749033754
F001307,2026-11-01,B024,East,Tank,535.16,52916.63,98.88001719112042
F001308,2026-08-01,B010,North,Truck,280.09,26689.71,95.28976400442716
F001309,2026-01-04,B019,Central,Generator,151.98,13683.37,90.03401763389921
F001310,2026-05-04,B018,East,Transport Vehicle,313.53,28946.72,92.32520014033746
F001311,2025-04-16,B021,South,Truck,403.67,37218.3,92.19981668194318
F001312,2025-10-24,B011,Central,Jeep,71.86,6756.59,94.02435290843307
F001313,2025-09-23,B013,South,Truck,407.71,40403.19,99.097863677614
F001314,2026-08-10,B003,East,Transport Vehicle,291.06,27846.41,95.67240431526146
F001315,2026-01-16,B019,Central,Generator,88.78,8051.4,90.6893444469475
F001316,2025-08-20,B012,South,Tank,527.49,49266.26,93.39752412368007
