Fuel_ID,Date,Base_ID,Region,Vehicle_Type,Fuel_Consumed_Liters,Fuel_Cost_INR
F035189,2026-03-14,B013,South,Tank,593.32,53892.81
F035190,2025-12-13,B022,Central,Generator,80.98,7785.14
F035191,2026-01-03,B011,Central,Truck,227.61,22387.23
F035192,2026-12-05,B003,East,Tank,842.83,76721.05
F035193,2025-12-12,B006,West,Helicopter,648.39,64318.53
F035194,2026-01-16,B013,South,Generator,119.41,11040.61
F035195,2026-07-05,B021,South,Truck,301.74,28595.78
F035196,2025-09-03,B027,West,Tank,892.74,82513.85
F035197,2026-11-05,B010,North,Generator,110.33,10234.81
F035198,2025-04-01,B004,East,Tank,639.5,60645.63
F035199,2025-07-01,B016,West,Truck,215.15,20377.55
F035200,2026-02-17,B027,West,Jeep,108.31,10670.65
F035201,2025-04-01,B017,East,Tank,608.43,60753.57
F035202,2026-05-05,B029,South,Jeep,99.69,9007.75
F035203,2026-08-20,B009,South,Generator,136.69,13412.09
F035204,2026-08-23,B010,North,Tank,809.22,79679.64
F035205,2025-09-05,B013,South,Tank,649.17,62926.16
F035206,2026-11-08,B028,West,Helicopter,462.83,42928.46
F035207,2026-01-24,B014,Central,Tank,867.78,84187.42
F035208,2026-05-24,B003,East,Jeep,85.1,7954.04
F035209,2025-12-28,B010,North,Truck,235.26,21237.92
F035210,2026-05-08,B019,Central,Generator,137.45,12870.3
F035211,2025-01-16,B025,West,Jeep,109.03,10392.4
F035212,2026-08-26,B020,East,Helicopter,490.76,47346.86
F035213,2025-09-08,B012,South,Helicopter,587.65,55339.44
F035214,2026-07-16,B022,Central,Generator,147.91,13753.62
F035215,2025-04-17,B002,North,Transport Vehicle,275.04,26004.1
F035216,2026-12-06,B019,Central,Truck,391.66,36807.32
F035217,2026-12-11,B006,West,Transport Vehicle,344.3,31398.75
F035218,2025-03-16,B018,East,Jeep,102.21,9402.52
F035219,2025-06-28,B015,South,Transport Vehicle,245.47,22174.07
F035220,2025-12-28,B011,Central,Transport Vehicle,274.3,26498.2
F035221,2025-06-02,B021,South,Tank,624.87,59894.36
F035222,2025-06-21,B013,South,Helicopter,660.64,61955.09
F035223,2026-02-07,B006,West,Tank,556.78,51233.09
F035224,2025-06-26,B027,West,Truck,226.02,21448.09
F035225,2026-03-09,B027,West,Tank,794.73,78875.48
F035226,2026-07-30,B027,West,Transport Vehicle,310.88,30347.34
F035227,2025-12-26,B021,South,Helicopter,476.43,47133.68
F035228,2026-05-07,B014,Central,Truck,273.82,25409.34
F035229,2025-07-26,B026,South,Tank,684.48,64120.17
F035230,2026-07-09,B012,South,Tank,894.64,82004.15
F035231,2025-08-24,B009,South,Truck,373.02,34737.19
F035232,2026-11-08,B018,East,Tank,617.59,60391.0
F035233,2026-10-03,B009,South,Generator,102.09,9997.53
F035234,2025-09-28,B013,South,Truck,393.39,36559.36
F035235,2025-01-16,B016,West,Generator,165.86,15078.22
F035236,2025-10-14,B009,South,Transport Vehicle,228.31,22313.19
F035237,2026-02-10,B006,West,Helicopter,497.22,46215.56
F035238,2026-08-21,B008,East,Generator,125.01,11530.64
F035239,2026-01-12,B022,Central,Jeep,50.63,5000.59
F035240,2026-07-12,B017,East,Tank,524.85,50948.85
F035241,2026-11-07,B012,South,Generator,169.38,16662.18
F035242,2026-11-21,B010,North,Truck,375.94,34851.19
F035243,2026-05-06,B017,East,Jeep,58.58,5621.54
F035244,2025-08-07,B024,East,Transport Vehicle,194.68,17929.12
F035245,2025-01-26,B015,South,Transport Vehicle,204.97,20029.26
F035246,2026-04-24,B027,West,Jeep,77.37,7325.42
F035247,2026-03-06,B008,East,Generator,167.68,16011.14
F035248,2025-10-21,B029,South,Transport Vehicle,329.6,29865.08
F035249,2025-05-06,B028,West,Truck,417.6,37755.79
F035250,2025-12-29,B017,East,Generator,115.91,11430.53
F035251,2026-11-16,B022,Central,Generator,136.19,12680.8
F035252,2025-01-30,B013,South,Generator,119.36,10964.35
F035253,2026-12-10,B026,South,Tank,672.2,61910.69
F035254,2025-03-04,B006,West,Jeep,80.22,7609.16
F035255,2026-01-09,B012,South,Truck,202.42,18620.25
F035256,2026-10-11,B019,Central,Generator,128.92,12003.7
F035257,2026-03-04,B004,East,Truck,215.79,19842.07
F035258,2025-07-28,B007,Central,Transport Vehicle,239.64,22413.5
F035259,2025-09-10,B008,East,Transport Vehicle,337.83,31324.33
F035260,2026-12-29,B028,West,Generator,97.13,9626.38
F035261,2025-10-24,B005,East,Jeep,85.44,8100.98
F035262,2026-04-26,B015,South,Transport Vehicle,230.96,22269.11
F035263,2026-10-18,B020,East,Tank,876.76,85739.14
F035264,2026-02-06,B029,South,Generator,121.48,11798.25
F035265,2026-09-02,B022,Central,Generator,134.49,13274.35
F035266,2026-10-10,B013,South,Helicopter,660.94,63357.04
F035267,2025-02-13,B014,Central,Tank,524.59,51155.24
F035268,2026-04-19,B007,Central,Jeep,100.57,9060.58
F035269,2026-02-20,B014,Central,Tank,559.33,50862.31
F035270,2026-12-08,B012,South,Helicopter,680.02,61995.87
F035271,2025-11-21,B028,West,Tank,899.18,86467.84
F035272,2025-07-23,B025,West,Generator,97.71,9110.98
F035273,2026-04-05,B005,East,Tank,897.36,83963.4
F035274,2025-12-25,B006,West,Jeep,47.31,4632.34
F035275,2026-09-11,B008,East,Jeep,111.6,10804.07
F035276,2025-11-05,B008,East,Helicopter,633.17,62382.01
F035277,2026-09-09,B019,Central,Tank,835.35,76676.96
F035278,2026-07-03,B015,South,Generator,152.54,14377.16
F035279,2025-06-05,B028,West,Generator,102.67,9870.58
F035280,2026-12-09,B014,Central,Generator,165.92,15444.76
F035281,2026-11-23,B004,East,Helicopter,412.19,40741.8
F035282,2026-01-04,B015,South,Truck,270.12,24495.11
F035283,2025-09-18,B001,Central,Generator,124.14,11306.25
F035284,2026-03-07,B005,East,Generator,159.63,15610.48
F035285,2026-01-07,B028,West,Tank,538.47,53059.01
F035286,2026-01-07,B026,South,Generator,168.99,15969.59
F035287,2026-01-06,B013,South,Truck,347.65,34173.69
F035288,2026-11-05,B005,East,Helicopter,611.82,59918.06
F035289,2026-05-02,B023,North,Jeep,108.07,9921.47
F035290,2025-08-19,B015,South,Helicopter,524.18,50192.45
F035291,2025-11-03,B006,West,Truck,349.79,32959.4
F035292,2025-04-18,B015,South,Helicopter,501.66,49598.71
F035293,2025-02-20,B020,East,Jeep,109.92,10612.65
F035294,2025-10-27,B014,Central,Truck,238.94,22400.31
F035295,2026-10-01,B013,South,Truck,213.25,20352.39
F035296,2025-11-05,B012,South,Jeep,119.05,11158.78
F035297,2026-06-09,B029,South,Jeep,46.04,4527.54
F035298,2026-10-02,B003,East,Tank,694.67,64936.6
F035299,2025-11-23,B017,East,Transport Vehicle,241.94,23849.58
F035300,2025-08-21,B014,Central,Truck,227.06,20841.88
F035301,2025-12-06,B022,Central,Transport Vehicle,182.39,18224.95
F035302,2025-04-09,B030,East,Generator,85.16,8441.92
F035303,2025-07-21,B008,East,Jeep,93.35,8649.12
F035304,2026-10-06,B024,East,Tank,538.68,53446.51
F035305,2026-11-25,B004,East,Tank,732.87,72933.2
F035306,2026-11-26,B024,East,Transport Vehicle,271.65,25045.05
F035307,2026-08-05,B020,East,Generator,84.15,8220.64
F035308,2025-01-18,B026,South,Jeep,74.6,7193.52
F035309,2025-02-15,B004,East,Helicopter,564.44,54405.65
F035310,2026-11-10,B019,Central,Truck,247.22,22327.88
F035311,2026-11-09,B005,East,Transport Vehicle,216.87,21269.08
F035312,2026-02-05,B018,East,Jeep,99.63,9176.98
F035313,2025-03-14,B011,Central,Tank,794.64,78357.59
F035314,2025-07-29,B021,South,Helicopter,486.02,45644.27
F035315,2026-07-25,B029,South,Jeep,78.34,7597.03
F035316,2026-09-14,B007,Central,Generator,128.97,12691.73
F035317,2025-06-04,B028,West,Helicopter,425.35,38764.63
F035318,2026-11-19,B014,Central,Generator,142.92,12956.13
F035319,2026-09-24,B009,South,Helicopter,585.87,55366.6
F035320,2026-09-25,B015,South,Transport Vehicle,213.02,21129.89
F035321,2026-08-02,B026,South,Transport Vehicle,266.92,25813.33
F035322,2025-11-28,B006,West,Jeep,86.42,7964.17
F035323,2026-10-21,B004,East,Transport Vehicle,279.45,25711.13
F035324,2025-09-11,B028,West,Transport Vehicle,314.4,28458.33
F035325,2025-01-05,B017,East,Generator,130.16,12843.78
F035326,2025-06-20,B014,Central,Jeep,66.94,6033.87
F035327,2026-09-18,B021,South,Tank,718.67,67407.6
F035328,2025-12-01,B017,East,Tank,677.18,62013.95
F035329,2025-11-28,B012,South,Generator,100.72,9245.83
F035330,2025-03-23,B013,South,Helicopter,656.81,63287.51
F035331,2026-07-12,B015,South,Truck,373.13,34128.68
F035332,2025-08-21,B013,South,Truck,231.65,22408.63
F035333,2025-01-03,B004,East,Tank,701.32,63962.63
F035334,2026-03-01,B009,South,Transport Vehicle,331.48,30150.0
F035335,2026-05-12,B022,Central,Transport Vehicle,333.66,30109.21
F035336,2026-10-23,B028,West,Generator,144.59,13389.77
F035337,2026-09-12,B001,Central,Tank,727.28,69050.88
F035338,2026-04-24,B015,South,Helicopter,405.15,39976.76
F035339,2025-11-21,B003,East,Generator,126.28,11543.67
F035340,2026-11-27,B006,West,Tank,618.15,61424.6
F035341,2026-06-06,B026,South,Truck,325.0,32461.58
F035342,2026-07-25,B027,West,Jeep,63.78,6236.59
F035343,2025-04-02,B026,South,Helicopter,602.54,56450.55
F035344,2025-08-29,B022,Central,Transport Vehicle,191.64,18988.74
F035345,2025-11-28,B009,South,Transport Vehicle,250.8,23060.7
F035346,2025-08-21,B008,East,Tank,847.41,79161.37
F035347,2025-11-05,B019,Central,Transport Vehicle,339.95,32768.52
F035348,2025-12-10,B002,North,Truck,328.61,29734.39
F035349,2025-12-06,B025,West,Truck,417.07,38369.67
F035350,2025-12-28,B026,South,Generator,154.51,15092.95
F035351,2025-06-18,B026,South,Tank,872.18,78541.83
F035352,2026-04-03,B015,South,Jeep,63.88,6358.3
F035353,2025-02-06,B026,South,Truck,377.34,35694.17
F035354,2025-09-27,B002,North,Helicopter,501.48,45139.17
F035355,2026-11-02,B015,South,Helicopter,593.39,58278.92
F035356,2025-04-21,B011,Central,Helicopter,456.66,43011.47
F035357,2026-10-18,B025,West,Truck,383.86,36809.01
F035358,2026-01-18,B012,South,Tank,528.03,52291.41
F035359,2025-11-27,B011,Central,Truck,216.76,21630.75
F035360,2026-03-26,B001,Central,Truck,243.31,23402.89
F035361,2026-03-19,B013,South,Tank,746.83,71150.38
F035362,2026-03-13,B008,East,Tank,512.74,48357.87
F035363,2026-03-25,B002,North,Transport Vehicle,326.25,29700.59
F035364,2026-03-19,B025,West,Truck,229.99,20772.17
F035365,2026-09-07,B009,South,Helicopter,689.74,63542.26
F035366,2025-09-08,B008,East,Tank,690.84,68514.75
F035367,2026-12-22,B012,South,Tank,554.8,53555.19
F035368,2025-10-25,B013,South,Helicopter,538.77,49284.19
F035369,2025-11-18,B004,East,Transport Vehicle,298.23,27907.05
F035370,2025-02-03,B017,East,Transport Vehicle,346.68,33329.28
F035371,2026-10-19,B022,Central,Helicopter,604.64,58687.01
F035372,2025-03-20,B030,East,Generator,122.35,12002.53
F035373,2025-05-21,B002,North,Tank,685.15,66545.51
F035374,2025-03-09,B024,East,Jeep,80.53,7615.88
F035375,2026-02-20,B026,South,Transport Vehicle,232.77,21482.09
F035376,2026-07-07,B017,East,Truck,236.7,23009.86
F035377,2025-04-15,B006,West,Helicopter,578.29,53063.86
F035378,2026-09-14,B030,East,Helicopter,557.54,54024.37
F035379,2026-07-21,B015,South,Generator,83.48,8308.07
F035380,2025-06-12,B017,East,Truck,284.95,26983.71
F035381,2026-01-16,B012,South,Tank,577.37,55804.92
F035382,2025-11-03,B029,South,Truck,286.2,27695.16
F035383,2025-02-01,B014,Central,Helicopter,446.43,43051.98
F035384,2026-06-26,B015,South,Generator,95.54,8832.9
F035385,2025-06-13,B013,South,Helicopter,527.9,51608.22
F035386,2026-11-26,B005,East,Helicopter,427.49,40615.43
F035387,2025-12-21,B007,Central,Jeep,114.37,11295.13
F035388,2026-05-28,B026,South,Truck,257.07,23815.19
F035389,2025-09-21,B014,Central,Transport Vehicle,330.74,32850.46
F035390,2026-12-21,B026,South,Generator,138.94,13488.1
F035391,2025-12-15,B023,North,Truck,227.41,21107.86
F035392,2026-10-04,B018,East,Tank,628.31,57771.44
F035393,2026-05-04,B029,South,Generator,179.03,17787.52
F035394,2025-10-26,B014,Central,Truck,202.52,19747.81
F035395,2026-11-09,B012,South,Transport Vehicle,214.93,19845.83
F035396,2025-09-11,B019,Central,Helicopter,494.17,46442.36
F035397,2025-06-22,B013,South,Truck,201.13,19921.58
F035398,2026-07-10,B019,Central,Transport Vehicle,192.84,17516.75
F035399,2025-02-03,B025,West,Generator,88.4,8668.32
F035400,2025-05-11,B019,Central,Transport Vehicle,220.3,21005.03
F035401,2026-11-30,B027,West,Jeep,58.52,5362.98
F035402,2026-07-22,B007,Central,Helicopter,647.25,61945.55
F035403,2026-07-04,B008,East,Truck,203.18,20166.71
F035404,2026-12-18,B022,Central,Tank,766.17,72345.14
F035405,2026-11-09,B010,North,Helicopter,664.83,63216.99
F035406,2026-08-18,B008,East,Transport Vehicle,244.05,22173.08
F035407,2026-12-22,B025,West,Helicopter,428.93,41460.63
F035408,2025-03-21,B030,East,Generator,178.3,17682.96
F035409,2026-03-20,B002,North,Generator,107.89,10162.18
F035410,2026-01-25,B016,West,Tank,533.74,51794.75
F035411,2026-10-09,B025,West,Generator,131.39,12754.3
F035412,2025-08-13,B012,South,Transport Vehicle,197.75,19455.72
F035413,2026-12-13,B023,North,Transport Vehicle,220.2,20559.29
F035414,2026-02-22,B019,Central,Truck,205.42,20159.69
F035415,2026-09-20,B017,East,Generator,132.85,12035.97
F035416,2026-08-20,B030,East,Helicopter,495.57,45177.97
F035417,2026-03-12,B017,East,Tank,719.8,70251.68
F035418,2026-06-07,B013,South,Truck,277.4,26513.09
F035419,2025-06-18,B009,South,Jeep,81.84,7627.61
F035420,2025-12-08,B021,South,Helicopter,505.15,48376.08
F035421,2026-12-17,B006,West,Truck,216.27,21552.51
F035422,2026-02-04,B021,South,Tank,669.45,65646.94
F035423,2026-07-07,B016,West,Jeep,43.34,3975.0
F035424,2026-10-22,B020,East,Transport Vehicle,201.15,18269.93
F035425,2025-06-07,B022,Central,Truck,238.98,23097.34
F035426,2025-10-22,B006,West,Generator,136.49,13477.84
F035427,2025-05-17,B030,East,Tank,862.81,85653.03
F035428,2025-07-07,B023,North,Truck,441.19,40350.93
F035429,2025-12-29,B021,South,Transport Vehicle,194.77,18863.65
F035430,2025-09-29,B024,East,Transport Vehicle,261.35,25218.21
F035431,2026-05-09,B029,South,Generator,120.13,11596.96
F035432,2025-01-02,B011,Central,Generator,121.56,11848.6
F035433,2025-05-13,B027,West,Generator,95.23,9020.08
F035434,2025-12-31,B021,South,Generator,136.63,12846.37
F035435,2025-03-28,B024,East,Helicopter,673.57,65038.74
F035436,2026-04-20,B008,East,Generator,99.44,9678.24
F035437,2025-07-26,B008,East,Transport Vehicle,298.5,29202.81
F035438,2025-12-25,B017,East,Truck,387.33,38171.01
F035439,2026-02-03,B024,East,Jeep,45.4,4159.65
F035440,2026-06-19,B022,Central,Tank,523.6,49623.29
F035441,2026-12-09,B003,East,Jeep,54.73,5285.53
F035442,2025-09-14,B005,East,Transport Vehicle,258.71,24327.88
F035443,2026-06-27,B005,East,Generator,86.81,8351.54
F035444,2025-11-01,B002,North,Truck,442.71,41127.29
F035445,2025-04-19,B011,Central,Generator,130.88,11849.86
F035446,2026-12-29,B016,West,Transport Vehicle,240.67,23166.32
F035447,2025-06-23,B018,East,Transport Vehicle,271.61,25123.99
F035448,2026-03-27,B023,North,Generator,165.45,16378.03
F035449,2026-12-18,B006,West,Transport Vehicle,335.75,31021.75
F035450,2025-08-29,B024,East,Transport Vehicle,224.07,21754.83
F035451,2026-09-05,B007,Central,Jeep,75.18,7257.83
F035452,2025-06-10,B009,South,Transport Vehicle,185.71,17857.39
F035453,2025-12-26,B003,East,Generator,164.84,15249.5
F035454,2025-01-12,B014,Central,Tank,744.83,72495.43
F035455,2025-02-17,B009,South,Generator,132.88,12918.88
F035456,2025-10-30,B007,Central,Generator,140.44,12928.86
F035457,2026-09-16,B006,West,Truck,395.85,38574.28
F035458,2025-12-14,B028,West,Generator,168.03,15394.38
F035459,2025-03-29,B008,East,Tank,708.71,65735.19
F035460,2026-07-14,B008,East,Helicopter,568.45,54764.62
F035461,2025-07-14,B010,North,Truck,326.49,30825.71
F035462,2026-11-22,B026,South,Jeep,85.09,7995.8
F035463,2026-03-13,B018,East,Truck,447.04,41230.67
F035464,2025-12-31,B007,Central,Helicopter,633.7,61496.71
F035465,2025-12-25,B003,East,Transport Vehicle,267.45,24875.04
F035466,2026-09-16,B027,West,Transport Vehicle,263.82,25586.09
F035467,2025-01-25,B013,South,Transport Vehicle,254.18,24977.02
F035468,2026-04-17,B023,North,Helicopter,548.74,53043.0
F035469,2026-07-19,B014,Central,Generator,163.98,15371.66
F035470,2026-11-25,B023,North,Helicopter,482.19,44698.91
F035471,2026-08-09,B007,Central,Helicopter,548.56,51105.41
F035472,2026-11-22,B018,East,Helicopter,697.7,68820.11
F035473,2026-10-15,B004,East,Truck,268.87,26253.64
F035474,2025-04-16,B026,South,Helicopter,519.11,47006.82
F035475,2026-04-21,B009,South,Tank,672.37,66587.07
F035476,2026-09-17,B029,South,Transport Vehicle,249.69,24202.09
F035477,2025-04-29,B029,South,Generator,88.78,8012.34
F035478,2025-03-09,B012,South,Jeep,40.46,3899.93
F035479,2026-10-29,B012,South,Jeep,75.37,6919.01
F035480,2026-05-29,B001,Central,Tank,679.01,62092.85
F035481,2026-05-25,B004,East,Truck,407.04,40082.92
F035482,2026-07-31,B008,East,Transport Vehicle,332.6,30371.91
F035483,2026-02-11,B029,South,Helicopter,589.61,54497.05
F035484,2026-08-12,B016,West,Jeep,47.4,4706.86
F035485,2025-03-18,B022,Central,Truck,395.05,37432.17
F035486,2026-11-13,B019,Central,Generator,144.48,13343.57
F035487,2026-02-24,B030,East,Tank,555.23,50777.41
F035488,2026-02-18,B012,South,Transport Vehicle,264.11,24787.43
F035489,2026-06-23,B020,East,Truck,287.35,27011.12
F035490,2026-06-11,B022,Central,Truck,312.59,30060.05
F035491,2025-02-20,B002,North,Generator,86.41,8308.47
F035492,2026-03-13,B012,South,Transport Vehicle,310.24,29658.83
F035493,2026-10-15,B029,South,Generator,106.25,10352.27
F035494,2026-09-03,B022,Central,Transport Vehicle,226.13,21419.9
F035495,2025-03-06,B019,Central,Tank,694.45,66503.07
F035496,2025-08-02,B013,South,Helicopter,449.27,41879.97
F035497,2026-08-18,B017,East,Jeep,44.28,4280.54
F035498,2026-03-26,B007,Central,Helicopter,620.83,58564.73
F035499,2025-11-25,B025,West,Tank,799.32,73336.47
F035500,2025-07-23,B012,South,Transport Vehicle,341.52,33702.22
F035501,2025-03-02,B002,North,Tank,811.98,81167.6
F035502,2026-11-21,B010,North,Truck,355.34,35260.91
F035503,2026-01-29,B013,South,Generator,81.88,8173.95
F035504,2026-08-24,B023,North,Helicopter,482.68,46942.95
F035505,2025-08-23,B024,East,Tank,821.44,74044.83
F035506,2025-01-13,B006,West,Transport Vehicle,266.0,24579.7
F035507,2026-07-03,B017,East,Jeep,94.09,9327.17
F035508,2025-03-09,B016,West,Generator,128.71,12843.5
F035509,2026-01-16,B027,West,Truck,300.28,27292.29
F035510,2025-05-06,B025,West,Transport Vehicle,278.34,25934.79
F035511,2026-09-16,B029,South,Helicopter,503.47,49799.76
F035512,2026-02-24,B009,South,Tank,500.7,49270.57
F035513,2025-10-03,B005,East,Tank,608.29,57005.16
F035514,2026-10-10,B030,East,Transport Vehicle,287.86,26304.08
F035515,2025-01-10,B015,South,Jeep,71.17,6819.0
F035516,2026-10-17,B019,Central,Helicopter,440.09,42021.08
F035517,2026-05-24,B018,East,Tank,550.36,52129.03
F035518,2025-06-09,B010,North,Generator,176.18,16822.28
F035519,2025-04-28,B005,East,Transport Vehicle,342.18,33571.68
F035520,2026-02-05,B003,East,Jeep,79.74,7446.58
F035521,2026-01-30,B004,East,Transport Vehicle,206.52,19395.91
F035522,2025-06-18,B001,Central,Generator,82.21,7999.33
F035523,2026-12-11,B003,East,Transport Vehicle,282.62,26323.14
F035524,2026-07-18,B013,South,Transport Vehicle,250.36,23227.02
F035525,2026-12-27,B006,West,Truck,425.59,42317.74
F035526,2026-06-08,B021,South,Transport Vehicle,293.01,27050.93
F035527,2026-05-18,B002,North,Generator,103.14,10137.9
F035528,2026-11-09,B013,South,Generator,94.28,8913.78
F035529,2026-08-16,B012,South,Transport Vehicle,185.93,17033.97
F035530,2025-04-15,B022,Central,Tank,612.13,56712.28
F035531,2025-09-23,B013,South,Helicopter,470.18,44710.28
F035532,2026-08-02,B011,Central,Generator,173.53,16675.0
F035533,2025-03-16,B013,South,Tank,771.2,73229.49
F035534,2025-06-06,B028,West,Tank,533.3,49536.16
F035535,2025-07-24,B012,South,Transport Vehicle,308.18,30624.94
F035536,2025-11-29,B018,East,Truck,220.27,21573.23
F035537,2025-04-28,B001,Central,Generator,105.53,9546.84
F035538,2026-10-11,B007,Central,Generator,123.42,11477.24
F035539,2026-09-05,B006,West,Generator,124.52,11618.8
F035540,2026-05-22,B017,East,Truck,407.7,38586.15
F035541,2025-04-07,B025,West,Generator,80.19,7298.2
F035542,2025-07-08,B013,South,Jeep,103.23,9926.81
F035543,2025-04-19,B008,East,Generator,92.31,8308.43
F035544,2026-02-24,B001,Central,Generator,144.42,13332.04
F035545,2025-12-26,B008,East,Transport Vehicle,221.55,21853.57
F035546,2026-12-26,B003,East,Truck,201.29,19962.01
F035547,2025-06-20,B011,Central,Generator,172.17,15606.72
F035548,2025-09-03,B019,Central,Truck,342.13,30901.48
F035549,2026-10-19,B025,West,Jeep,52.72,4828.56
F035550,2026-11-25,B009,South,Jeep,68.46,6495.78
F035551,2025-01-22,B004,East,Jeep,55.27,5286.0
F035552,2025-11-28,B023,North,Generator,117.27,11025.94
F035553,2026-04-18,B029,South,Tank,663.83,60567.22
F035554,2026-03-17,B011,Central,Helicopter,557.3,50218.52
F035555,2026-04-17,B026,South,Transport Vehicle,291.11,27290.55
