Inventory_ID,Base_ID,Equipment_ID,Quantity,Available,Reorder_Level,Inventory_Status
INV021740,B005,EQ01372,95,90,15,Healthy
INV021741,B027,EQ04873,86,9,11,Low Stock
INV021742,B007,EQ03078,60,44,24,Healthy
INV021743,B020,EQ03808,46,33,8,Healthy
INV021744,B007,EQ00411,75,15,6,Medium Stock
INV021745,B004,EQ00864,44,6,25,Low Stock
INV021746,B005,EQ03400,60,34,15,Healthy
INV021747,B013,EQ00180,49,26,18,Healthy
INV021748,B021,EQ02859,5,1,27,Low Stock
INV021749,B005,EQ01933,70,17,22,Low Stock
INV021750,B011,EQ01659,87,55,18,Healthy
INV021751,B024,EQ00962,62,44,11,Healthy
INV021752,B026,EQ01861,75,53,19,Healthy
INV021753,B025,EQ03611,18,3,30,Low Stock
INV021754,B012,EQ01435,98,5,18,Low Stock
INV021755,B020,EQ03923,66,47,14,Healthy
INV021756,B001,EQ03665,41,38,6,Healthy
INV021757,B012,EQ01370,87,77,15,Healthy
INV021758,B027,EQ04963,50,32,26,Healthy
INV021759,B004,EQ00500,75,24,25,Low Stock
INV021760,B015,EQ03857,55,54,14,Healthy
INV021761,B008,EQ01806,59,46,18,Healthy
INV021762,B026,EQ03789,23,12,12,Low Stock
INV021763,B016,EQ02202,70,53,6,Healthy
INV021764,B015,EQ00965,35,13,12,Medium Stock
INV021765,B020,EQ02468,42,30,25,Healthy
INV021766,B011,EQ01603,67,59,12,Healthy
INV021767,B028,EQ04594,68,22,28,Low Stock
INV021768,B011,EQ01641,78,21,19,Medium Stock
INV021769,B029,EQ00180,17,1,25,Low Stock
INV021770,B009,EQ02731,51,10,21,Low Stock
INV021771,B016,EQ04764,42,15,30,Low Stock
INV021772,B026,EQ04634,76,14,12,Medium Stock
INV021773,B009,EQ02949,63,55,29,Healthy
INV021774,B009,EQ02974,85,46,28,Healthy
INV021775,B030,EQ03083,88,65,30,Healthy
INV021776,B024,EQ01743,22,1,24,Low Stock
INV021777,B006,EQ02252,16,9,16,Low Stock
INV021778,B020,EQ03085,65,42,24,Healthy
INV021779,B021,EQ01337,36,17,14,Medium Stock
INV021780,B015,EQ01557,58,2,27,Low Stock
INV021781,B001,EQ02180,53,34,7,Healthy
INV021782,B016,EQ00335,47,30,18,Healthy
INV021783,B009,EQ00370,78,40,19,Healthy
INV021784,B002,EQ00793,59,2,16,Low Stock
INV021785,B019,EQ03310,89,81,6,Healthy
INV021786,B023,EQ00808,30,29,20,Healthy
INV021787,B010,EQ01450,72,19,15,Medium Stock
INV021788,B019,EQ01359,60,17,12,Medium Stock
INV021789,B012,EQ00154,19,9,29,Low Stock
INV021790,B024,EQ01887,17,6,23,Low Stock
INV021791,B024,EQ00556,90,5,16,Low Stock
INV021792,B001,EQ04121,12,6,20,Low Stock
INV021793,B006,EQ02170,73,38,29,Healthy
INV021794,B020,EQ03019,72,1,25,Low Stock
INV021795,B002,EQ02598,50,28,12,Healthy
INV021796,B020,EQ02577,46,32,10,Healthy
INV021797,B024,EQ00053,15,10,8,Healthy
INV021798,B003,EQ00545,83,77,8,Healthy
INV021799,B025,EQ02460,38,1,20,Low Stock
INV021800,B005,EQ02199,86,72,14,Healthy
INV021801,B016,EQ02578,19,1,10,Low Stock
INV021802,B002,EQ04094,42,8,19,Low Stock
INV021803,B026,EQ01681,45,39,8,Healthy
INV021804,B001,EQ02490,89,2,15,Low Stock
INV021805,B022,EQ02406,47,39,19,Healthy
INV021806,B025,EQ04654,41,26,24,Healthy
INV021807,B019,EQ01776,33,1,17,Low Stock
INV021808,B013,EQ03935,74,53,26,Healthy
INV021809,B021,EQ02107,47,32,19,Healthy
INV021810,B016,EQ03932,70,6,17,Low Stock
INV021811,B001,EQ00856,37,18,14,Medium Stock
INV021812,B015,EQ02532,36,4,8,Low Stock
INV021813,B029,EQ04555,41,40,10,Healthy
INV021814,B018,EQ01398,99,15,11,Medium Stock
INV021815,B014,EQ03706,39,8,27,Low Stock
INV021816,B019,EQ02573,66,9,20,Low Stock
INV021817,B004,EQ01860,21,18,27,Low Stock
INV021818,B002,EQ04558,7,2,21,Low Stock
INV021819,B028,EQ03653,95,56,15,Healthy
INV021820,B007,EQ01471,90,43,10,Medium Stock
INV021821,B024,EQ00439,38,20,24,Low Stock
INV021822,B023,EQ00200,5,5,29,Low Stock
INV021823,B020,EQ00643,90,25,28,Low Stock
INV021824,B027,EQ01723,10,0,26,Low Stock
INV021825,B014,EQ04228,13,9,21,Low Stock
INV021826,B013,EQ03047,15,4,18,Low Stock
INV021827,B013,EQ00150,54,42,25,Healthy
INV021828,B014,EQ00703,30,13,20,Low Stock
INV021829,B025,EQ00536,83,55,26,Healthy
INV021830,B021,EQ03043,13,11,5,Healthy
INV021831,B028,EQ02125,47,39,11,Healthy
INV021832,B012,EQ02431,11,8,26,Low Stock
INV021833,B024,EQ02187,48,7,16,Low Stock
INV021834,B024,EQ04203,49,32,27,Healthy
INV021835,B007,EQ02465,43,8,25,Low Stock
INV021836,B021,EQ00718,30,0,27,Low Stock
INV021837,B003,EQ04283,55,19,24,Low Stock
INV021838,B003,EQ02524,10,9,19,Low Stock
INV021839,B019,EQ00474,72,51,24,Healthy
INV021840,B007,EQ03266,73,38,13,Healthy
INV021841,B013,EQ04311,78,76,18,Healthy
INV021842,B028,EQ03822,37,15,12,Medium Stock
INV021843,B013,EQ03943,58,29,15,Medium Stock
INV021844,B024,EQ03102,66,42,29,Healthy
INV021845,B017,EQ00334,16,8,15,Low Stock
INV021846,B019,EQ03435,7,3,21,Low Stock
INV021847,B016,EQ00219,15,10,14,Low Stock
INV021848,B025,EQ00942,97,21,29,Low Stock
INV021849,B006,EQ03120,18,6,18,Low Stock
INV021850,B013,EQ01149,92,25,21,Medium Stock
INV021851,B017,EQ03022,25,2,28,Low Stock
INV021852,B018,EQ00260,61,37,7,Healthy
INV021853,B027,EQ04835,54,27,24,Medium Stock
INV021854,B007,EQ03786,30,5,18,Low Stock
INV021855,B015,EQ00554,41,22,15,Healthy
INV021856,B021,EQ01388,40,4,18,Low Stock
INV021857,B026,EQ04720,83,9,22,Low Stock
INV021858,B024,EQ01294,29,24,28,Low Stock
INV021859,B025,EQ00336,90,51,5,Healthy
INV021860,B027,EQ00043,26,4,23,Low Stock
INV021861,B023,EQ03558,58,50,22,Healthy
INV021862,B005,EQ00657,24,1,10,Low Stock
INV021863,B026,EQ02691,50,44,11,Healthy
INV021864,B008,EQ03739,99,25,25,Low Stock
INV021865,B029,EQ01640,7,6,17,Low Stock
INV021866,B013,EQ00238,26,13,25,Low Stock
INV021867,B003,EQ02956,53,44,26,Healthy
INV021868,B028,EQ02168,82,15,10,Medium Stock
INV021869,B004,EQ03658,74,25,24,Medium Stock
INV021870,B025,EQ01308,44,28,18,Healthy
INV021871,B012,EQ01094,48,47,13,Healthy
INV021872,B014,EQ01224,27,2,23,Low Stock
INV021873,B002,EQ02603,22,9,15,Low Stock
INV021874,B016,EQ00770,11,1,25,Low Stock
INV021875,B018,EQ03821,13,3,12,Low Stock
INV021876,B009,EQ04034,85,2,10,Low Stock
INV021877,B001,EQ04394,88,9,15,Low Stock
INV021878,B013,EQ00883,70,60,10,Healthy
INV021879,B028,EQ04612,88,79,19,Healthy
INV021880,B006,EQ00965,7,3,19,Low Stock
INV021881,B021,EQ00526,29,0,15,Low Stock
INV021882,B028,EQ02122,80,7,29,Low Stock
INV021883,B008,EQ00020,21,9,19,Low Stock
INV021884,B016,EQ04687,8,0,18,Low Stock
INV021885,B006,EQ03785,82,30,28,Medium Stock
INV021886,B005,EQ02764,7,0,28,Low Stock
INV021887,B010,EQ04339,47,40,30,Healthy
INV021888,B004,EQ02300,67,9,30,Low Stock
INV021889,B019,EQ03624,98,31,25,Medium Stock
INV021890,B019,EQ01354,7,6,16,Low Stock
INV021891,B026,EQ00624,25,10,10,Low Stock
INV021892,B012,EQ02170,10,7,17,Low Stock
INV021893,B023,EQ00821,7,0,26,Low Stock
INV021894,B027,EQ02518,92,81,24,Healthy
INV021895,B021,EQ01245,100,20,17,Medium Stock
INV021896,B024,EQ00434,62,6,13,Low Stock
INV021897,B003,EQ04061,97,25,29,Low Stock
INV021898,B027,EQ01821,68,7,8,Low Stock
INV021899,B022,EQ04016,89,11,19,Low Stock
INV021900,B012,EQ03948,22,22,7,Healthy
INV021901,B029,EQ04203,56,5,18,Low Stock
INV021902,B011,EQ02876,15,7,29,Low Stock
INV021903,B024,EQ04696,33,22,14,Healthy
INV021904,B030,EQ02038,78,13,21,Low Stock
INV021905,B001,EQ01614,80,77,20,Healthy
INV021906,B023,EQ00205,52,29,12,Healthy
INV021907,B019,EQ00777,70,54,22,Healthy
INV021908,B011,EQ04569,18,8,14,Low Stock
INV021909,B014,EQ03913,20,14,12,Healthy
INV021910,B002,EQ04743,59,36,28,Healthy
INV021911,B024,EQ01651,45,9,12,Low Stock
INV021912,B019,EQ02216,35,15,17,Low Stock
INV021913,B029,EQ04733,84,59,17,Healthy
INV021914,B015,EQ04365,45,21,5,Medium Stock
INV021915,B010,EQ00927,89,28,9,Medium Stock
INV021916,B008,EQ00099,41,8,23,Low Stock
INV021917,B027,EQ00834,80,74,26,Healthy
INV021918,B022,EQ01585,53,21,30,Low Stock
INV021919,B029,EQ04464,95,65,12,Healthy
INV021920,B023,EQ04153,79,58,5,Healthy
INV021921,B008,EQ04407,60,42,30,Healthy
INV021922,B023,EQ00062,50,0,22,Low Stock
INV021923,B029,EQ00655,51,31,11,Healthy
INV021924,B017,EQ04736,46,23,28,Low Stock
INV021925,B018,EQ01847,18,11,29,Low Stock
INV021926,B025,EQ00377,56,51,22,Healthy
INV021927,B006,EQ00510,80,7,24,Low Stock
INV021928,B023,EQ04538,59,35,19,Healthy
INV021929,B004,EQ03336,21,14,25,Low Stock
INV021930,B012,EQ00978,75,56,29,Healthy
INV021931,B013,EQ01428,99,59,28,Healthy
INV021932,B013,EQ01621,29,25,17,Healthy
INV021933,B024,EQ03645,21,13,24,Low Stock
INV021934,B025,EQ01903,56,16,23,Low Stock
INV021935,B011,EQ03985,50,29,13,Healthy
INV021936,B004,EQ01223,20,20,19,Healthy
INV021937,B025,EQ04559,47,21,26,Low Stock
INV021938,B012,EQ00315,33,15,26,Low Stock
INV021939,B002,EQ01029,35,4,7,Low Stock
INV021940,B013,EQ01629,15,4,14,Low Stock
INV021941,B003,EQ01264,56,5,26,Low Stock
INV021942,B022,EQ02820,5,2,11,Low Stock
INV021943,B013,EQ00483,36,20,12,Healthy
INV021944,B023,EQ01066,75,63,12,Healthy
INV021945,B027,EQ04762,46,24,17,Healthy
INV021946,B004,EQ01232,45,29,9,Healthy
INV021947,B013,EQ02819,38,3,20,Low Stock
INV021948,B024,EQ03923,63,11,26,Low Stock
INV021949,B015,EQ00236,44,20,30,Low Stock
INV021950,B029,EQ04993,45,41,14,Healthy
INV021951,B017,EQ03349,56,15,15,Low Stock
INV021952,B013,EQ04607,48,26,22,Healthy
INV021953,B024,EQ00292,19,4,29,Low Stock
INV021954,B030,EQ00197,99,56,23,Healthy
INV021955,B012,EQ00181,12,0,5,Low Stock
INV021956,B027,EQ04502,71,27,19,Medium Stock
INV021957,B026,EQ03129,60,18,12,Medium Stock
INV021958,B022,EQ00276,14,1,30,Low Stock
INV021959,B007,EQ04442,95,34,7,Medium Stock
INV021960,B023,EQ01174,67,18,11,Medium Stock
INV021961,B023,EQ03443,76,68,5,Healthy
INV021962,B018,EQ03083,87,50,12,Healthy
INV021963,B012,EQ03643,75,29,5,Medium Stock
INV021964,B001,EQ03940,43,16,30,Low Stock
INV021965,B005,EQ01703,12,4,9,Low Stock
INV021966,B020,EQ00450,75,53,30,Healthy
INV021967,B006,EQ01998,33,29,12,Healthy
INV021968,B008,EQ04355,63,8,14,Low Stock
INV021969,B022,EQ02392,73,43,26,Healthy
INV021970,B022,EQ01078,64,2,26,Low Stock
INV021971,B005,EQ03021,44,7,20,Low Stock
INV021972,B030,EQ01271,97,28,23,Medium Stock
INV021973,B019,EQ03584,14,0,26,Low Stock
INV021974,B019,EQ04177,21,10,30,Low Stock
INV021975,B028,EQ00372,32,17,9,Healthy
INV021976,B020,EQ02113,73,3,18,Low Stock
INV021977,B006,EQ02633,18,6,7,Low Stock
INV021978,B001,EQ03331,54,20,21,Low Stock
INV021979,B008,EQ03603,77,65,10,Healthy
INV021980,B022,EQ01187,84,66,18,Healthy
INV021981,B009,EQ03186,40,32,27,Healthy
INV021982,B010,EQ04661,57,18,16,Medium Stock
INV021983,B028,EQ01680,28,20,25,Low Stock
INV021984,B009,EQ03148,81,65,19,Healthy
INV021985,B001,EQ01701,79,64,27,Healthy
INV021986,B018,EQ02956,85,2,10,Low Stock
INV021987,B018,EQ02153,80,34,22,Medium Stock
INV021988,B004,EQ00308,23,20,21,Low Stock
INV021989,B008,EQ02250,20,10,20,Low Stock
INV021990,B008,EQ01654,59,30,29,Healthy
INV021991,B010,EQ04037,42,30,15,Healthy
INV021992,B010,EQ04042,14,2,8,Low Stock
INV021993,B012,EQ02183,26,2,11,Low Stock
INV021994,B015,EQ01122,71,44,18,Healthy
INV021995,B023,EQ02504,62,42,7,Healthy
INV021996,B011,EQ03116,64,23,27,Low Stock
INV021997,B012,EQ04410,18,11,15,Low Stock
INV021998,B006,EQ04170,94,5,16,Low Stock
INV021999,B007,EQ01915,64,36,27,Healthy
INV022000,B019,EQ02094,66,39,22,Healthy
INV022001,B023,EQ04882,78,12,14,Low Stock
INV022002,B006,EQ00216,68,41,27,Healthy
INV022003,B008,EQ04459,60,30,5,Medium Stock
INV022004,B013,EQ04804,67,24,29,Low Stock
INV022005,B022,EQ03925,18,11,9,Healthy
INV022006,B006,EQ01091,12,3,14,Low Stock
INV022007,B030,EQ00906,43,41,14,Healthy
INV022008,B008,EQ02631,19,7,16,Low Stock
INV022009,B012,EQ03358,63,17,26,Low Stock
INV022010,B017,EQ03772,61,37,9,Healthy
INV022011,B004,EQ04219,93,41,5,Medium Stock
INV022012,B018,EQ01666,13,6,22,Low Stock
INV022013,B025,EQ02653,48,4,14,Low Stock
INV022014,B006,EQ02292,26,9,14,Low Stock
INV022015,B019,EQ03791,54,47,18,Healthy
INV022016,B026,EQ00727,29,6,19,Low Stock
INV022017,B001,EQ02196,30,22,8,Healthy
INV022018,B021,EQ00400,93,88,18,Healthy
INV022019,B023,EQ00974,99,66,20,Healthy
INV022020,B017,EQ01614,40,23,18,Healthy
INV022021,B011,EQ04603,12,2,17,Low Stock
INV022022,B010,EQ00948,89,2,18,Low Stock
INV022023,B011,EQ00046,22,15,22,Low Stock
INV022024,B024,EQ03023,92,57,25,Healthy
INV022025,B025,EQ01912,79,67,21,Healthy
INV022026,B020,EQ04670,34,32,29,Healthy
INV022027,B021,EQ02968,57,6,10,Low Stock
INV022028,B003,EQ01793,72,4,29,Low Stock
INV022029,B014,EQ01959,37,32,27,Healthy
INV022030,B016,EQ02097,72,10,9,Medium Stock
INV022031,B021,EQ01831,73,69,29,Healthy
INV022032,B004,EQ00054,74,42,26,Healthy
INV022033,B004,EQ04918,64,56,20,Healthy
INV022034,B006,EQ01181,96,41,22,Medium Stock
INV022035,B019,EQ02835,56,49,15,Healthy
INV022036,B002,EQ05000,99,55,24,Healthy
INV022037,B006,EQ00357,19,3,9,Low Stock
INV022038,B005,EQ00049,86,50,24,Healthy
INV022039,B023,EQ03442,28,6,5,Medium Stock
INV022040,B027,EQ03279,23,16,28,Low Stock
INV022041,B001,EQ04315,28,6,29,Low Stock
INV022042,B010,EQ01394,14,6,15,Low Stock
INV022043,B022,EQ00482,52,30,13,Healthy
INV022044,B003,EQ02413,62,47,16,Healthy
INV022045,B006,EQ04989,15,6,20,Low Stock
INV022046,B026,EQ02678,86,73,14,Healthy
INV022047,B002,EQ04188,37,29,18,Healthy
INV022048,B005,EQ01851,100,42,16,Medium Stock
INV022049,B013,EQ04681,17,15,27,Low Stock
INV022050,B020,EQ04634,42,31,18,Healthy
INV022051,B013,EQ01322,43,39,21,Healthy
INV022052,B012,EQ03542,9,0,8,Low Stock
INV022053,B024,EQ04918,50,11,23,Low Stock
INV022054,B012,EQ04114,100,72,7,Healthy
INV022055,B004,EQ01576,39,20,13,Healthy
INV022056,B015,EQ04109,99,79,30,Healthy
INV022057,B019,EQ01166,86,43,22,Medium Stock
INV022058,B013,EQ03581,45,19,12,Medium Stock
INV022059,B003,EQ02064,17,6,9,Low Stock
INV022060,B026,EQ01187,33,30,24,Healthy
INV022061,B018,EQ01532,31,22,9,Healthy
INV022062,B005,EQ03539,72,4,24,Low Stock
INV022063,B003,EQ02673,20,3,25,Low Stock
INV022064,B030,EQ01108,25,16,10,Healthy
INV022065,B021,EQ03072,40,30,26,Healthy
INV022066,B017,EQ00944,36,21,8,Healthy
INV022067,B026,EQ03894,92,64,12,Healthy
INV022068,B006,EQ04357,86,21,15,Medium Stock
INV022069,B011,EQ03137,44,21,28,Low Stock
INV022070,B005,EQ00693,55,21,22,Low Stock
INV022071,B006,EQ01311,97,91,17,Healthy
INV022072,B017,EQ03255,15,14,12,Healthy
INV022073,B005,EQ00369,98,20,25,Low Stock
INV022074,B022,EQ00590,24,7,23,Low Stock
INV022075,B001,EQ02741,34,22,12,Healthy
INV022076,B030,EQ02053,60,21,26,Low Stock
INV022077,B023,EQ00625,15,15,23,Low Stock
INV022078,B002,EQ00942,70,11,7,Medium Stock
INV022079,B007,EQ01935,85,14,29,Low Stock
INV022080,B019,EQ00061,92,12,7,Medium Stock
INV022081,B001,EQ02237,81,35,19,Medium Stock
INV022082,B024,EQ02365,40,34,20,Healthy
INV022083,B030,EQ02838,49,6,30,Low Stock
INV022084,B026,EQ01949,97,56,8,Healthy
INV022085,B017,EQ04629,91,78,8,Healthy
INV022086,B011,EQ00710,22,9,17,Low Stock
INV022087,B002,EQ04729,77,67,16,Healthy
INV022088,B013,EQ00827,31,7,16,Low Stock
INV022089,B027,EQ03608,14,0,26,Low Stock
INV022090,B016,EQ01909,66,25,6,Medium Stock
INV022091,B005,EQ00607,38,4,26,Low Stock
INV022092,B026,EQ01329,93,2,23,Low Stock
INV022093,B029,EQ04056,65,25,14,Medium Stock
INV022094,B017,EQ03865,19,11,29,Low Stock
INV022095,B028,EQ04753,68,66,21,Healthy
INV022096,B020,EQ03385,28,11,15,Low Stock
INV022097,B001,EQ00842,10,10,24,Low Stock
INV022098,B004,EQ00355,78,7,5,Medium Stock
INV022099,B021,EQ03054,65,51,28,Healthy
INV022100,B020,EQ00823,53,7,23,Low Stock
INV022101,B026,EQ02808,18,0,27,Low Stock
INV022102,B002,EQ03473,98,76,10,Healthy
INV022103,B024,EQ01647,62,58,5,Healthy
INV022104,B019,EQ02391,69,24,20,Medium Stock
INV022105,B022,EQ04540,35,14,23,Low Stock
INV022106,B018,EQ01179,58,0,30,Low Stock
INV022107,B019,EQ01209,76,47,24,Healthy
INV022108,B011,EQ02675,48,6,29,Low Stock
INV022109,B008,EQ02606,55,1,11,Low Stock
INV022110,B017,EQ01775,64,53,28,Healthy
INV022111,B029,EQ03830,27,6,8,Low Stock
INV022112,B003,EQ04333,53,49,7,Healthy
INV022113,B015,EQ03345,73,15,14,Medium Stock
INV022114,B012,EQ01123,36,4,8,Low Stock
INV022115,B001,EQ03199,70,9,23,Low Stock
INV022116,B026,EQ04572,95,14,18,Low Stock
INV022117,B010,EQ03486,19,11,15,Low Stock
INV022118,B013,EQ00823,64,34,25,Healthy
INV022119,B025,EQ00281,38,1,9,Low Stock
INV022120,B023,EQ01270,36,21,17,Healthy
INV022121,B003,EQ00492,8,7,7,Low Stock
INV022122,B020,EQ04340,62,31,9,Medium Stock
INV022123,B014,EQ02515,85,80,11,Healthy
INV022124,B009,EQ03701,74,58,20,Healthy
INV022125,B027,EQ00932,53,14,5,Medium Stock
INV022126,B023,EQ03642,51,36,7,Healthy
INV022127,B014,EQ04671,22,8,10,Low Stock
INV022128,B007,EQ04138,23,1,30,Low Stock
INV022129,B011,EQ03715,12,12,22,Low Stock
INV022130,B012,EQ04340,5,3,7,Low Stock
INV022131,B030,EQ03987,85,67,29,Healthy
INV022132,B025,EQ02875,73,19,26,Low Stock
INV022133,B004,EQ04297,9,9,7,Healthy
INV022134,B002,EQ04113,55,0,29,Low Stock
INV022135,B016,EQ03488,23,6,13,Low Stock
INV022136,B029,EQ01285,27,23,19,Healthy
INV022137,B029,EQ00079,55,38,9,Healthy
INV022138,B007,EQ04681,97,23,22,Medium Stock
INV022139,B013,EQ02372,87,38,15,Medium Stock
INV022140,B016,EQ00313,62,50,21,Healthy
INV022141,B026,EQ02048,82,60,15,Healthy
INV022142,B002,EQ01297,61,13,17,Low Stock
INV022143,B029,EQ01156,8,5,25,Low Stock
INV022144,B014,EQ00742,30,8,23,Low Stock
INV022145,B027,EQ04461,45,15,23,Low Stock
INV022146,B002,EQ01581,87,24,14,Medium Stock
INV022147,B012,EQ02374,35,19,7,Healthy
INV022148,B025,EQ03097,21,15,16,Low Stock
INV022149,B023,EQ01854,63,7,6,Medium Stock
INV022150,B022,EQ04292,17,14,12,Healthy
INV022151,B013,EQ04792,27,14,17,Low Stock
INV022152,B029,EQ00215,39,17,6,Medium Stock
INV022153,B012,EQ04876,41,39,28,Healthy
INV022154,B020,EQ02337,99,95,6,Healthy
INV022155,B004,EQ00849,94,15,16,Low Stock
INV022156,B014,EQ03293,59,6,17,Low Stock
INV022157,B028,EQ03045,55,17,22,Low Stock
INV022158,B024,EQ00786,94,7,16,Low Stock
INV022159,B009,EQ02140,88,61,21,Healthy
INV022160,B013,EQ02695,25,9,28,Low Stock
INV022161,B015,EQ00664,25,3,15,Low Stock
INV022162,B005,EQ00279,98,44,26,Medium Stock
INV022163,B030,EQ01415,73,10,8,Medium Stock
INV022164,B029,EQ03714,45,2,21,Low Stock
INV022165,B027,EQ00951,59,17,10,Medium Stock
INV022166,B023,EQ04743,68,57,19,Healthy
INV022167,B012,EQ02818,23,9,7,Medium Stock
INV022168,B013,EQ03913,43,38,13,Healthy
INV022169,B025,EQ03558,53,20,18,Medium Stock
INV022170,B002,EQ00828,73,52,16,Healthy
INV022171,B030,EQ04928,29,9,19,Low Stock
INV022172,B008,EQ00956,29,20,5,Healthy
INV022173,B009,EQ00519,72,32,11,Medium Stock
INV022174,B029,EQ00777,74,54,13,Healthy
INV022175,B002,EQ00362,22,10,8,Medium Stock
INV022176,B019,EQ03924,51,27,27,Low Stock
INV022177,B014,EQ00632,12,5,10,Low Stock
INV022178,B022,EQ00394,38,2,13,Low Stock
INV022179,B015,EQ03643,87,47,23,Healthy
INV022180,B017,EQ01073,68,55,14,Healthy
INV022181,B024,EQ04884,61,38,30,Healthy
INV022182,B012,EQ04490,70,38,9,Healthy
INV022183,B007,EQ03539,15,0,9,Low Stock
INV022184,B001,EQ04831,18,17,12,Healthy
INV022185,B007,EQ01466,58,33,29,Healthy
INV022186,B005,EQ04563,94,45,8,Medium Stock
INV022187,B018,EQ03973,18,0,5,Low Stock
INV022188,B023,EQ04237,60,53,7,Healthy
INV022189,B011,EQ00224,18,4,22,Low Stock
INV022190,B015,EQ04403,49,42,21,Healthy
INV022191,B019,EQ04391,31,31,10,Healthy
INV022192,B017,EQ00864,94,51,15,Healthy
INV022193,B024,EQ02531,47,27,23,Healthy
INV022194,B023,EQ02832,69,11,14,Low Stock
INV022195,B028,EQ04196,89,69,6,Healthy
INV022196,B006,EQ03846,35,34,15,Healthy
INV022197,B018,EQ04950,69,50,25,Healthy
INV022198,B018,EQ03048,75,25,12,Medium Stock
INV022199,B011,EQ03476,52,38,28,Healthy
INV022200,B016,EQ02316,82,48,7,Healthy
INV022201,B004,EQ03749,54,53,23,Healthy
INV022202,B024,EQ03036,40,15,16,Low Stock
INV022203,B024,EQ02314,89,1,11,Low Stock
INV022204,B012,EQ02943,31,15,9,Medium Stock
INV022205,B002,EQ04143,61,33,19,Healthy
INV022206,B024,EQ01849,94,74,18,Healthy
INV022207,B027,EQ03857,48,47,21,Healthy
INV022208,B021,EQ01686,51,9,13,Low Stock
INV022209,B016,EQ00223,10,3,20,Low Stock
INV022210,B021,EQ00959,5,0,16,Low Stock
INV022211,B001,EQ03721,76,47,6,Healthy
INV022212,B001,EQ04482,26,25,30,Low Stock
INV022213,B026,EQ01362,58,7,22,Low Stock
INV022214,B026,EQ02055,55,4,16,Low Stock
INV022215,B002,EQ02061,11,5,18,Low Stock
INV022216,B005,EQ00170,100,30,14,Medium Stock
INV022217,B004,EQ02051,13,10,15,Low Stock
INV022218,B011,EQ03527,59,31,5,Healthy
INV022219,B017,EQ00224,60,53,9,Healthy
INV022220,B013,EQ04119,56,1,22,Low Stock
INV022221,B012,EQ04456,45,32,6,Healthy
INV022222,B027,EQ02148,40,39,30,Healthy
INV022223,B010,EQ01293,36,5,15,Low Stock
INV022224,B022,EQ00371,16,4,17,Low Stock
INV022225,B028,EQ02697,78,61,30,Healthy
INV022226,B009,EQ03649,41,6,16,Low Stock
INV022227,B010,EQ04416,76,41,9,Healthy
INV022228,B014,EQ02064,94,9,23,Low Stock
INV022229,B014,EQ03431,20,18,26,Low Stock
INV022230,B027,EQ01124,47,14,28,Low Stock
INV022231,B026,EQ00651,63,18,30,Low Stock
INV022232,B015,EQ00412,30,23,9,Healthy
INV022233,B001,EQ01830,64,38,24,Healthy
INV022234,B004,EQ02474,51,11,26,Low Stock
INV022235,B009,EQ04295,85,68,20,Healthy
INV022236,B026,EQ04924,49,21,18,Medium Stock
INV022237,B016,EQ01394,26,8,6,Medium Stock
INV022238,B017,EQ01567,85,21,7,Medium Stock
INV022239,B018,EQ01362,86,45,6,Healthy
INV022240,B027,EQ01371,68,61,27,Healthy
INV022241,B013,EQ01509,77,34,12,Medium Stock
INV022242,B019,EQ00459,92,39,21,Medium Stock
INV022243,B027,EQ02438,96,49,10,Healthy
INV022244,B008,EQ02979,15,5,14,Low Stock
INV022245,B014,EQ00012,86,86,9,Healthy
INV022246,B027,EQ02420,58,38,28,Healthy
INV022247,B029,EQ04565,52,14,14,Low Stock
INV022248,B021,EQ02049,23,10,6,Medium Stock
INV022249,B022,EQ01303,49,46,30,Healthy
INV022250,B004,EQ00049,49,16,10,Medium Stock
INV022251,B029,EQ04403,83,46,26,Healthy
INV022252,B023,EQ01082,41,33,24,Healthy
INV022253,B004,EQ00688,59,12,7,Medium Stock
INV022254,B011,EQ03911,22,19,9,Healthy
INV022255,B002,EQ02401,74,36,18,Medium Stock
INV022256,B018,EQ00087,52,20,24,Low Stock
INV022257,B015,EQ01190,90,8,29,Low Stock
INV022258,B030,EQ03113,29,18,19,Low Stock
INV022259,B027,EQ02344,99,8,24,Low Stock
INV022260,B014,EQ03432,92,61,9,Healthy
INV022261,B015,EQ00201,21,21,15,Healthy
INV022262,B002,EQ03754,7,4,5,Low Stock
INV022263,B010,EQ01681,28,25,22,Healthy
INV022264,B022,EQ03787,27,15,24,Low Stock
INV022265,B002,EQ01183,26,11,29,Low Stock
INV022266,B027,EQ04006,76,66,8,Healthy
INV022267,B012,EQ04291,99,11,18,Low Stock
INV022268,B021,EQ00782,30,10,13,Low Stock
INV022269,B001,EQ03416,15,6,27,Low Stock
INV022270,B013,EQ02337,35,25,20,Healthy
INV022271,B025,EQ04115,33,7,28,Low Stock
INV022272,B018,EQ03544,22,8,15,Low Stock
INV022273,B014,EQ02776,26,23,28,Low Stock
INV022274,B018,EQ04343,20,8,28,Low Stock
INV022275,B029,EQ02086,53,45,6,Healthy
INV022276,B026,EQ02335,58,47,22,Healthy
INV022277,B013,EQ04688,58,43,13,Healthy
INV022278,B022,EQ03094,8,2,12,Low Stock
INV022279,B009,EQ00233,18,8,25,Low Stock
INV022280,B018,EQ02476,12,1,5,Low Stock
INV022281,B017,EQ00636,52,36,6,Healthy
